#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 40 30 160 27

#OBJECT 0
	*NodeName Bip01
	*ANIMATION 0 40 40
		5120     0.3920     0.3826     0.8367     0.6725
		5280     0.3818     0.3250     0.8652     0.6704
		5440     0.3054     0.2742     0.9119     0.6686
		5600     0.1681     0.2207     0.9607     0.6747
		5760    -0.0094     0.1653     0.9862     0.7000
		5920    -0.1943     0.1124     0.9745     0.7495
		6080    -0.3566     0.0659     0.9319     0.8206
		6240    -0.4815     0.0261     0.8760     0.9046

#OBJECT 15
	*NodeName Bip01RForearm
	*ANIMATION 0 40 0
		0    -0.0000     1.0000     0.0000     1.0291
		160    -0.0000     1.0000     0.0000     1.0183
		320    -0.0000     1.0000    -0.0000     1.0075
		480    -0.0000     1.0000     0.0000     1.0291
		640    -0.0000     1.0000     0.0000     1.0875
		800    -0.0000     1.0000    -0.0000     1.1784
		960     0.0000     1.0000     0.0000     1.3208
		1120    -0.0000     1.0000    -0.0000     1.6841
		1280     0.0000     1.0000    -0.0000     1.9017
		1440     0.0000     1.0000    -0.0000     1.4440
		1600    -0.0000     1.0000     0.0000     0.8545
		1760     0.0000     1.0000     0.0000     0.7615
		1920     0.0000     1.0000    -0.0000     0.8047
		2080    -0.0000     1.0000     0.0000     0.8545
		2240    -0.0000     1.0000     0.0000     0.8585
		2400    -0.0000     1.0000    -0.0000     0.8505
		2560     0.0000     1.0000    -0.0000     0.8406
		2720     0.0000     1.0000     0.0000     0.8386
		2880    -0.0000     1.0000    -0.0000     0.8545
		3040    -0.0000     1.0000    -0.0000     0.9042
		3200    -0.0000     1.0000     0.0000     0.9800
		3360     0.0000     1.0000    -0.0000     1.0566
		3520    -0.0000     1.0000    -0.0000     1.1089
		3680    -0.0000     1.0000    -0.0000     1.1268
		3840    -0.0000     1.0000    -0.0000     1.1248
		4000    -0.0000     1.0000    -0.0000     1.1149
		4160    -0.0000     1.0000    -0.0000     1.1089
		4320    -0.0000     1.0000    -0.0000     1.1098
		4480     0.0000     1.0000     0.0000     1.1117
		4640    -0.0000     1.0000    -0.0000     1.1130
		4800     0.0000     1.0000     0.0000     1.1126
		4960     0.0000     1.0000    -0.0000     1.1089
		5120     0.0000     1.0000    -0.0000     1.1025
		5280     0.0000     1.0000     0.0000     1.0950
		5440     0.0000     1.0000     0.0000     1.0865
		5600    -0.0000     1.0000     0.0000     1.0773
		5760    -0.0000     1.0000     0.0000     1.0677
		5920    -0.0000     1.0000    -0.0000     1.0578
		6080    -0.0000     1.0000    -0.0000     1.0479
		6240     0.0000     1.0000     0.0000     1.0383

#OBJECT 16
	*NodeName Bip01RHand
	*ANIMATION 0 40 0
		0    -0.8059    -0.5695     0.1620     1.1082
		160    -0.7825    -0.5966     0.1785     1.1384
		320    -0.7590    -0.6215     0.1940     1.1699
		480    -0.8059    -0.5695     0.1620     1.1082
		640    -0.9656    -0.2598    -0.0110     0.9288
		800    -0.9084     0.3107    -0.2798     0.9449
		960    -0.7077     0.5909    -0.3873     1.1319
		1120    -0.7718     0.5220    -0.3630     1.0638
		1280    -0.8848     0.3574    -0.2991     0.9630
		1440    -0.7205     0.5781    -0.3830     1.1177
		1600    -0.7077     0.5909    -0.3873     1.1319
		1760    -0.4951    -0.8071     0.3215     1.6455
		1920    -0.5811    -0.7615     0.2872     1.4617
		2080    -0.8059    -0.5695     0.1620     1.1082
		2240    -0.8235    -0.5465     0.1520     1.0828
		2400    -0.8003    -0.5733     0.1754     1.1046
		2560    -0.7677    -0.6082     0.2018     1.1416
		2720    -0.7588    -0.6179     0.2058     1.1554
		2880    -0.8059    -0.5695     0.1620     1.1082
		3040    -0.9479    -0.3175    -0.0272     0.9828
		3200    -0.9257     0.1829    -0.3312     1.0239
		3360    -0.7214     0.4985    -0.4807     1.2754
		3520    -0.6451     0.5678    -0.5113     1.4018
		3680    -0.7864     0.4098    -0.4623     1.2096
		3840    -0.9714    -0.0985    -0.2160     1.0097
		4000    -0.7825    -0.6071     0.1385     1.1872
		4160    -0.5799    -0.7622     0.2877     1.4641
		4320    -0.5157    -0.7935     0.3233     1.5777
		4480    -0.5039    -0.7987     0.3288     1.6013
		4640    -0.5231    -0.7907     0.3181     1.5665
		4800    -0.5549    -0.7757     0.3007     1.5092
		4960    -0.5799    -0.7622     0.2877     1.4641
		5120    -0.5963    -0.7521     0.2805     1.4324
		5280    -0.6162    -0.7393     0.2714     1.3955
		5440    -0.6392    -0.7236     0.2605     1.3548
		5600    -0.6647    -0.7049     0.2478     1.3118
		5760    -0.6921    -0.6831     0.2333     1.2678
		5920    -0.7208    -0.6583     0.2172     1.2243
		6080    -0.7499    -0.6307     0.1997     1.1825
		6240    -0.7786    -0.6008     0.1811     1.1435

#OBJECT 17
	*NodeName Bip01LThigh
	*ANIMATION 0 40 40
		0    -0.3576     0.0696    -0.9313     3.2331
		160    -0.2823     0.0508    -0.9580     3.1604
		320    -0.1851     0.0314    -0.9822     3.0797
		480    -0.1002     0.0174    -0.9948     3.0116
		640    -0.0919     0.0095    -0.9957     2.9784
		800    -0.1281     0.0117    -0.9917     2.9901
		960    -0.1658     0.0224    -0.9859     3.0313
		1120    -0.1872     0.0362    -0.9817     3.0901
		1280    -0.2011     0.0468    -0.9784     3.1517
		1440    -0.2633     0.0533    -0.9632     3.1895
		1600    -0.3189     0.0550    -0.9462     3.1892
		1760    -0.3184     0.0536    -0.9464     3.1741
		1920    -0.2889     0.0524    -0.9559     3.1623
		2080    -0.2769     0.0506    -0.9596     3.1529
		2240    -0.2724     0.0496    -0.9609     3.1478
		2400    -0.2557     0.0501    -0.9655     3.1423
		2560    -0.2248     0.0532    -0.9729     3.1351
		2720    -0.1455     0.0699    -0.9869     3.1116
		2880    -0.0926     0.0880    -0.9918     3.0923
		3040    -0.1481     0.0924    -0.9846     3.0980
		3200    -0.2394     0.0922    -0.9665     3.1123
		3360    -0.3108     0.0916    -0.9460     3.1278
		3520    -0.3609     0.0920    -0.9281     3.1429
		3680    -0.4031     0.0916    -0.9106     3.1579
		3840    -0.4225     0.0912    -0.9018     3.1651
		4000    -0.4223     0.0913    -0.9018     3.1643
		4160    -0.4168     0.0919    -0.9044     3.1612
		4320    -0.4071     0.0926    -0.9087     3.1564
		4480    -0.3948     0.0933    -0.9140     3.1507
		4640    -0.3812     0.0939    -0.9197     3.1450
		4800    -0.3677     0.0941    -0.9252     3.1401
		4960    -0.3556     0.0940    -0.9299     3.1367
		5120    -0.3463     0.0934    -0.9334     3.1356
		5280    -0.3415     0.0923    -0.9353     3.1378
		5440    -0.3410     0.0904    -0.9357     3.1443
		5600    -0.3432     0.0876    -0.9352     3.1550
		5760    -0.3468     0.0843    -0.9341     3.1688
		5920    -0.3506     0.0807    -0.9330     3.1848
		6080    -0.3543     0.0769    -0.9320     3.2016
		6240    -0.3569     0.0731    -0.9313     3.2180
		0    -9.4461     7.6829     0.9258
		160   -10.0201     6.9590    -0.4726
		320   -10.3638     6.1030    -2.0807
		480   -10.4337     5.3546    -3.3758
		640   -10.4543     4.9761    -3.8541
		800   -10.5900     5.0632    -3.3387
		960   -10.7049     5.4456    -2.1751
		1120   -10.6269     5.9690    -0.6954
		1280   -10.3254     6.4762     0.7420
		1440    -9.9625     6.8303     1.8014
		1600    -9.8596     6.8898     2.1173
		1760    -9.9625     6.8303     1.8014
		1920   -10.0439     6.8332     1.2471
		2080   -10.0995     6.8372     0.5931
		2240   -10.1141     6.8377    -0.1361
		2400   -10.0744     6.8341    -0.9142
		2560    -9.9705     6.8303    -1.7133
		2720    -9.6302     6.8436    -3.0606
		2880    -9.3335     6.9049    -3.7577
		3040    -9.6685     6.9154    -2.7662
		3200   -10.0076     6.9071    -1.0805
		3360   -10.0562     6.9049     0.5409
		3520    -9.8715     6.9049     2.0089
		3680    -9.5064     6.9049     3.3419
		3840    -9.2720     6.9049     3.9490
		4000    -9.2812     6.8993     3.9373
		4160    -9.3532     6.8855     3.7873
		4320    -9.4663     6.8678     3.5280
		4480    -9.5977     6.8506     3.1880
		4640    -9.7265     6.8380     2.7981
		4800    -9.8366     6.8339     2.3907
		4960    -9.9172     6.8415     2.0006
		5120    -9.9630     6.8641     1.6635
		5280    -9.9726     6.9049     1.4154
		5440    -9.9464     6.9726     1.2571
		5600    -9.8908     7.0683     1.1549
		5760    -9.8143     7.1837     1.0927
		5920    -9.7241     7.3109     1.0540
		6080    -9.6276     7.4418     1.0231
		6240    -9.5322     7.5685     0.9851

#OBJECT 18
	*NodeName Bip01LCalf
	*ANIMATION 0 40 0
		0    -0.0000     1.0000     0.0000     0.5318
		160     0.0000     1.0000     0.0000     0.4783
		320    -0.0000     1.0000    -0.0000     0.3685
		480     0.0000     1.0000     0.0000     0.2708
		640    -0.0000     1.0000     0.0000     0.3642
		800     0.0000     1.0000    -0.0000     0.5659
		960     0.0000     1.0000    -0.0000     0.7531
		1120    -0.0000     1.0000    -0.0000     0.8470
		1280     0.0000     1.0000     0.0000     0.8601
		1440    -0.0000     1.0000    -0.0000     0.9594
		1600     0.0000     1.0000     0.0000     1.0401
		1760    -0.0000     1.0000    -0.0000     1.0191
		1920     0.0000     1.0000     0.0000     0.9203
		2080    -0.0000     1.0000    -0.0000     0.8517
		2240    -0.0000     1.0000     0.0000     0.8006
		2400     0.0000     1.0000     0.0000     0.7210
		2560    -0.0000     1.0000    -0.0000     0.6190
		2720    -0.0000     1.0000     0.0000     0.5129
		2880     0.0000     1.0000     0.0000     0.4405
		3040     0.0000     1.0000     0.0000     0.4788
		3200     0.0000     1.0000     0.0000     0.5943
		3360     0.0000     1.0000     0.0000     0.6999
		3520    -0.0000     1.0000    -0.0000     0.7643
		3680     0.0000     1.0000     0.0000     0.7891
		3840    -0.0000     1.0000    -0.0000     0.7916
		4000     0.0000     1.0000    -0.0000     0.7885
		4160    -0.0000     1.0000     0.0000     0.7852
		4320    -0.0000     1.0000     0.0000     0.7814
		4480     0.0000     1.0000    -0.0000     0.7768
		4640     0.0000     1.0000     0.0000     0.7709
		4800    -0.0000     1.0000    -0.0000     0.7632
		4960    -0.0000     1.0000    -0.0000     0.7533
		5120     0.0000     1.0000     0.0000     0.7407
		5280    -0.0000     1.0000    -0.0000     0.7251
		5440     0.0000     1.0000     0.0000     0.7062
		5600     0.0000     1.0000    -0.0000     0.6839
		5760    -0.0000     1.0000    -0.0000     0.6580
		5920    -0.0000     1.0000     0.0000     0.6280
		6080     0.0000     1.0000     0.0000     0.5965
		6240    -0.0000     1.0000    -0.0000     0.5642

#OBJECT 19
	*NodeName Bip01LFoot
	*ANIMATION 0 40 0
		0     0.6356     0.0469     0.7706     0.3506
		160     0.6349     0.2334     0.7366     0.3547
		320     0.6038     0.4694     0.6443     0.3836
		480     0.5539     0.6186     0.5573     0.4249
		640     0.5518     0.5736     0.6054     0.4054
		800     0.5342     0.0813     0.8414     0.3381
		960     0.3038    -0.4769     0.8248     0.3998
		1120     0.1202    -0.6891     0.7146     0.5154
		1280     0.0245    -0.7464     0.6650     0.5969
		1440     0.0366    -0.6752     0.7367     0.5148
		1600     0.1234    -0.5017     0.8562     0.4054
		1760     0.2006    -0.5482     0.8119     0.4103
		1920     0.2542    -0.7036     0.6636     0.4795
		2080     0.3313    -0.6986     0.6342     0.4712
		2240     0.4193    -0.5787     0.6995     0.4143
		2400     0.5242    -0.3783     0.7630     0.3660
		2560     0.6118    -0.1047     0.7841     0.3419
		2720     0.6478     0.1541     0.7460     0.3456
		2880     0.6505     0.2917     0.7012     0.3583
		3040     0.6596     0.1873     0.7280     0.3498
		3200     0.6292    -0.1377     0.7650     0.3474
		3360     0.5259    -0.4574     0.7170     0.3874
		3520     0.4227    -0.6432     0.6384     0.4502
		3680     0.3600    -0.7278     0.5837     0.5027
		3840     0.3389    -0.7528     0.5644     0.5239
		4000     0.3404    -0.7509     0.5659     0.5229
		4160     0.3451    -0.7448     0.5712     0.5180
		4320     0.3530    -0.7343     0.5799     0.5097
		4480     0.3640    -0.7192     0.5919     0.4985
		4640     0.3782    -0.6989     0.6070     0.4848
		4800     0.3956    -0.6728     0.6252     0.4691
		4960     0.4163    -0.6397     0.6461     0.4519
		5120     0.4403    -0.5984     0.6694     0.4340
		5280     0.4672    -0.5477     0.6941     0.4159
		5440     0.4963    -0.4865     0.7190     0.3987
		5600     0.5266    -0.4141     0.7425     0.3830
		5760     0.5561    -0.3316     0.7621     0.3699
		5920     0.5826    -0.2428     0.7757     0.3600
		6080     0.6054    -0.1476     0.7821     0.3534
		6240     0.6235    -0.0480     0.7803     0.3503

#OBJECT 20
	*NodeName Bip01LToe0
	*ANIMATION 0 40 0
		0    -0.0503    -0.9961    -0.0718     1.6759
		160    -0.0507    -0.9961    -0.0718     1.6695
		320    -0.0514    -0.9961    -0.0719     1.6588
		480    -0.0515    -0.9961    -0.0719     1.6567
		640    -0.0503    -0.9961    -0.0718     1.6759
		800    -0.0507    -0.9944    -0.0924     1.6522
		960    -0.0508    -0.9921    -0.1150     1.6569
		1120    -0.0514    -0.9896    -0.1345     1.6836
		1280    -0.0526    -0.9873    -0.1497     1.7178
		1440    -0.0425    -0.9930    -0.1106     1.8814
		1600    -0.0325    -0.9970    -0.0708     2.0181
		1760    -0.0352    -0.9973    -0.0644     1.9535
		1920    -0.0453    -0.9963    -0.0733     1.7628
		2080    -0.0503    -0.9961    -0.0718     1.6759
		2240    -0.0510    -0.9961    -0.0719     1.6653
		2400    -0.0515    -0.9961    -0.0719     1.6564
		2560    -0.0520    -0.9961    -0.0719     1.6489
		2720    -0.0523    -0.9960    -0.0719     1.6428
		2880    -0.0526    -0.9960    -0.0719     1.6381
		3040    -0.0528    -0.9960    -0.0720     1.6345
		3200    -0.0530    -0.9960    -0.0720     1.6321
		3360    -0.0531    -0.9960    -0.0720     1.6308
		3520    -0.0531    -0.9960    -0.0720     1.6303
		3680    -0.0531    -0.9960    -0.0720     1.6307
		3840    -0.0530    -0.9960    -0.0720     1.6319
		4000    -0.0529    -0.9960    -0.0720     1.6337
		4160    -0.0528    -0.9960    -0.0720     1.6361
		4320    -0.0526    -0.9960    -0.0719     1.6389
		4480    -0.0524    -0.9960    -0.0719     1.6421
		4640    -0.0522    -0.9960    -0.0719     1.6456
		4800    -0.0519    -0.9961    -0.0719     1.6493
		4960    -0.0517    -0.9961    -0.0719     1.6531
		5120    -0.0515    -0.9961    -0.0719     1.6569
		5280    -0.0513    -0.9961    -0.0719     1.6606
		5440    -0.0510    -0.9961    -0.0719     1.6641
		5600    -0.0508    -0.9961    -0.0718     1.6673
		5760    -0.0507    -0.9961    -0.0719     1.6698
		5920    -0.0506    -0.9961    -0.0723     1.6707
		6080    -0.0505    -0.9961    -0.0724     1.6718
		6240    -0.0504    -0.9961    -0.0722     1.6740

#OBJECT 21
	*NodeName Bip01LToe0Nub
	*ANIMATION 0 0 0

#OBJECT 22
	*NodeName Bip01RThigh
	*ANIMATION 0 40 40
		0    -0.0639     0.0437    -0.9970     2.9477
		160    -0.0264     0.0227    -0.9994     2.8656
		320     0.0236    -0.0019    -0.9997     2.7805
		480     0.0687    -0.0224    -0.9974     2.7117
		640     0.0882    -0.0309    -0.9956     2.6751
		800     0.1102    -0.0157    -0.9938     2.6728
		960     0.1342     0.0130    -0.9909     2.6991
		1120     0.1433     0.0422    -0.9888     2.7513
		1280     0.1273     0.0635    -0.9898     2.8145
		1440     0.0890     0.0741    -0.9933     2.8625
		1600     0.0606     0.0742    -0.9954     2.8678
		1760     0.0519     0.0672    -0.9964     2.8513
		1920     0.0433     0.0555    -0.9975     2.8371
		2080     0.0283     0.0403    -0.9988     2.8226
		2240     0.0100     0.0235    -0.9997     2.8105
		2400    -0.0068     0.0075    -0.9999     2.8026
		2560    -0.0170    -0.0051    -0.9998     2.7992
		2720     0.0236    -0.0075    -0.9997     2.7943
		2880     0.0489    -0.0004    -0.9988     2.7921
		3040    -0.0036     0.0127    -0.9999     2.7969
		3200    -0.0726     0.0309    -0.9969     2.8091
		3360    -0.1318     0.0487    -0.9901     2.8280
		3520    -0.1919     0.0647    -0.9793     2.8514
		3680    -0.2430     0.0784    -0.9669     2.8745
		3840    -0.2119     0.0910    -0.9730     2.8798
		4000    -0.1949     0.0931    -0.9764     2.8799
		4160    -0.1769     0.0936    -0.9798     2.8779
		4320    -0.1553     0.0933    -0.9834     2.8747
		4480    -0.1315     0.0923    -0.9870     2.8709
		4640    -0.1068     0.0906    -0.9901     2.8672
		4800    -0.0826     0.0884    -0.9926     2.8643
		4960    -0.0624     0.0857    -0.9944     2.8624
		5120    -0.0508     0.0820    -0.9953     2.8617
		5280    -0.0454     0.0780    -0.9959     2.8637
		5440    -0.0457     0.0737    -0.9962     2.8692
		5600    -0.0498     0.0686    -0.9964     2.8783
		5760    -0.0429     0.0649    -0.9970     2.8916
		5920    -0.0426     0.0602    -0.9973     2.9059
		6080    -0.0477     0.0548    -0.9974     2.9205
		6240    -0.0556     0.0492    -0.9972     2.9347
		0    -8.9697    -8.2595    -0.6103
		160    -8.1812    -8.9195    -1.5866
		320    -7.1232    -9.5828    -2.5287
		480    -6.1244   -10.0767    -3.1448
		640    -5.6471   -10.2995    -3.3110
		800    -5.8857   -10.2511    -3.0361
		960    -6.5288   -10.0219    -2.4304
		1120    -7.2741    -9.6747    -1.5791
		1280    -7.8839    -9.2988    -0.6492
		1440    -8.2396    -9.0098     0.1076
		1600    -8.2888    -8.9587     0.3550
		1760    -8.2396    -9.0098     0.1076
		1920    -8.2327    -9.0099    -0.3224
		2080    -8.1969    -9.0114    -0.8033
		2240    -8.1195    -9.0144    -1.3526
		2400    -7.9845    -9.0162    -1.9858
		2560    -7.7721    -9.0098    -2.7157
		2720    -7.1270    -8.9368    -4.2697
		2880    -6.5644    -8.7997    -5.3216
		3040    -7.0532    -8.7736    -4.7063
		3200    -7.7592    -8.7890    -3.3878
		3360    -8.2075    -8.7997    -2.0468
		3520    -8.4219    -8.7997    -0.8218
		3680    -8.4581    -8.7997     0.3393
		3840    -8.4199    -8.7997     0.8850
		4000    -8.4180    -8.8033     0.8664
		4160    -8.4228    -8.8122     0.7109
		4320    -8.4283    -8.8234     0.4528
		4480    -8.4276    -8.8339     0.1264
		4640    -8.4167    -8.8413    -0.2336
		4800    -8.3960    -8.8433    -0.5926
		4960    -8.3715    -8.8381    -0.9161
		5120    -8.3538    -8.8242    -1.1708
		5280    -8.3565    -8.7997    -1.3236
		5440    -8.3932    -8.7585    -1.3631
		5600    -8.4626    -8.6989    -1.3158
		5760    -8.5555    -8.6239    -1.2055
		5920    -8.6618    -8.5374    -1.0558
		6080    -8.7718    -8.4438    -0.8906
		6240    -8.8769    -8.3489    -0.7340

#OBJECT 23
	*NodeName Bip01RCalf
	*ANIMATION 0 40 0
		0     0.0000     1.0000    -0.0000     0.4787
		160     0.0000     1.0000    -0.0000     0.5993
		320    -0.0000     1.0000    -0.0000     0.6931
		480     0.0000     1.0000    -0.0000     0.7603
		640    -0.0000     1.0000     0.0000     0.8123
		800     0.0000     1.0000     0.0000     0.7746
		960     0.0000     1.0000    -0.0000     0.6864
		1120     0.0000     1.0000     0.0000     0.5831
		1280    -0.0000     1.0000     0.0000     0.4999
		1440     0.0000     1.0000    -0.0000     0.4721
		1600     0.0000     1.0000    -0.0000     0.4959
		1760     0.0000     1.0000    -0.0000     0.5403
		1920     0.0000     1.0000    -0.0000     0.6002
		2080     0.0000     1.0000    -0.0000     0.6697
		2240    -0.0000     1.0000     0.0000     0.7436
		2400     0.0000     1.0000    -0.0000     0.8163
		2560     0.0000     1.0000    -0.0000     0.8824
		2720     0.0000     1.0000     0.0000     0.9364
		2880     0.0000     1.0000    -0.0000     0.9730
		3040     0.0000     1.0000     0.0000     0.9865
		3200    -0.0000     1.0000     0.0000     0.9844
		3360     0.0000     1.0000    -0.0000     0.9781
		3520     0.0000     1.0000    -0.0000     0.9677
		3680     0.0000     1.0000    -0.0000     0.9139
		3840     0.0000     1.0000    -0.0000     0.8126
		4000    -0.0000     1.0000    -0.0000     0.7765
		4160     0.0000     1.0000     0.0000     0.7514
		4320     0.0000     1.0000    -0.0000     0.7258
		4480     0.0000     1.0000     0.0000     0.6995
		4640    -0.0000     1.0000     0.0000     0.6723
		4800     0.0000     1.0000    -0.0000     0.6442
		4960     0.0000     1.0000    -0.0000     0.6219
		5120     0.0000     1.0000    -0.0000     0.6175
		5280     0.0000     1.0000    -0.0000     0.6144
		5440    -0.0000     1.0000    -0.0000     0.6109
		5600     0.0000     1.0000    -0.0000     0.6053
		5760     0.0000     1.0000    -0.0000     0.5519
		5920     0.0000     1.0000    -0.0000     0.5132
		6080    -0.0000     1.0000     0.0000     0.4906
		6240     0.0000     1.0000     0.0000     0.4805

#OBJECT 24
	*NodeName Bip01RFoot
	*ANIMATION 0 40 0
		0    -0.2245    -0.8308    -0.5093     0.6200
		160    -0.2026    -0.8444    -0.4959     0.6517
		320    -0.1924    -0.8505    -0.4896     0.6757
		480    -0.1829    -0.8517    -0.4911     0.6773
		640    -0.1592    -0.8521    -0.4985     0.6482
		800    -0.0775    -0.8737    -0.4803     0.6338
		960     0.0239    -0.8781    -0.4779     0.5641
		1120     0.1501    -0.8264    -0.5427     0.3858
		1280     0.4849    -0.3707    -0.7921     0.1678
		1440     0.5740     0.6560    -0.4901     0.1659
		1600     0.7256     0.4914    -0.4818     0.1592
		1760     0.8252    -0.1854    -0.5335     0.1731
		1920     0.6519    -0.6095    -0.4511     0.2649
		2080     0.5433    -0.7345    -0.4067     0.3706
		2240     0.5009    -0.7686    -0.3980     0.4474
		2400     0.4904    -0.7718    -0.4047     0.4812
		2560     0.4951    -0.7620    -0.4173     0.4707
		2720     0.5048    -0.7475    -0.4318     0.4282
		2880     0.5099    -0.7362    -0.4450     0.3754
		3040     0.5004    -0.7441    -0.4427     0.3300
		3200     0.5062    -0.7427    -0.4384     0.2700
		3360     0.6555    -0.5479    -0.5197     0.1556
		3520     0.3147     0.9325    -0.1769     0.1753
		3680     0.0362     0.9993     0.0094     0.4220
		3840     0.3502     0.8341    -0.4262     0.1395
		4000     0.4724     0.1608    -0.8666     0.1007
		4160     0.3143    -0.4511    -0.8353     0.1326
		4320     0.1820    -0.6568    -0.7318     0.1802
		4480     0.0971    -0.7323    -0.6740     0.2247
		4640     0.0354    -0.7650    -0.6431     0.2642
		4800    -0.0144    -0.7788    -0.6271     0.2987
		4960    -0.0556    -0.7875    -0.6139     0.3319
		5120    -0.0871    -0.7996    -0.5942     0.3694
		5280    -0.1134    -0.8077    -0.5785     0.4055
		5440    -0.1358    -0.8135    -0.5655     0.4402
		5600    -0.1551    -0.8177    -0.5543     0.4736
		5760    -0.1611    -0.8311    -0.5322     0.5229
		5920    -0.1730    -0.8363    -0.5203     0.5588
		6080    -0.1886    -0.8369    -0.5139     0.5849
		6240    -0.2060    -0.8348    -0.5106     0.6046

#OBJECT 25
	*NodeName Bip01RToe0
	*ANIMATION 0 40 0
		0     0.0596    -0.9946     0.0850     1.5919
		160     0.0646    -0.9942     0.0865     1.5745
		320     0.0731    -0.9933     0.0891     1.5455
		480     0.0749    -0.9932     0.0896     1.5397
		640     0.0596    -0.9946     0.0850     1.5919
		800     0.0262    -0.9951     0.0952     1.6468
		960    -0.0166    -0.9952     0.0968     1.7744
		1120    -0.0593    -0.9953     0.0765     2.0018
		1280    -0.0954    -0.9944     0.0464     2.2769
		1440    -0.1168    -0.9927     0.0305     2.4485
		1600    -0.1254    -0.9912     0.0412     2.4271
		1760    -0.1303    -0.9893     0.0654     2.3283
		1920    -0.1323    -0.9865     0.0968     2.2051
		2080    -0.1324    -0.9826     0.1299     2.0914
		2240    -0.1324    -0.9785     0.1583     2.0068
		2400    -0.1337    -0.9754     0.1755     1.9578
		2560    -0.1364    -0.9747     0.1773     1.9431
		2720    -0.1396    -0.9763     0.1653     1.9548
		2880    -0.1413    -0.9791     0.1462     1.9814
		3040    -0.1410    -0.9822     0.1243     2.0225
		3200    -0.1399    -0.9855     0.0961     2.1034
		3360    -0.1392    -0.9886     0.0580     2.2578
		3520    -0.1391    -0.9902     0.0086     2.5197
		3680    -0.1370    -0.9902    -0.0288     2.7570
		3840    -0.1246    -0.9921     0.0133     2.4895
		4000    -0.1149    -0.9931     0.0251     2.3913
		4160    -0.1051    -0.9939     0.0332     2.3136
		4320    -0.0950    -0.9947     0.0391     2.2467
		4480    -0.0846    -0.9955     0.0436     2.1870
		4640    -0.0739    -0.9962     0.0472     2.1317
		4800    -0.0628    -0.9968     0.0501     2.0798
		4960    -0.0514    -0.9973     0.0527     2.0302
		5120    -0.0398    -0.9977     0.0551     1.9822
		5280    -0.0279    -0.9980     0.0574     1.9353
		5440    -0.0159    -0.9981     0.0598     1.8889
		5600    -0.0036    -0.9980     0.0624     1.8425
		5760     0.0100    -0.9972     0.0737     1.7598
		5920     0.0231    -0.9964     0.0813     1.6964
		6080     0.0358    -0.9957     0.0852     1.6499
		6240     0.0479    -0.9951     0.0862     1.6161

#OBJECT 26
	*NodeName Bip01RToe0Nub
	*ANIMATION 0 0 0
