#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 43 30 160 38

#OBJECT 0
	*NodeName swat:Hips
	*ANIMATION 0 43 0
		960    -0.8288    -0.4960     0.2589     0.3666
		1120    -0.8297    -0.4946     0.2587     0.3661
		1280    -0.8325    -0.4902     0.2580     0.3646
		1440    -0.8371    -0.4829     0.2568     0.3623
		1600    -0.8424    -0.4744     0.2554     0.3596
		1760    -0.8464    -0.4679     0.2544     0.3576
		1920    -0.8484    -0.4645     0.2538     0.3565
		2080    -0.8471    -0.4667     0.2542     0.3572
		2240    -0.8436    -0.4725     0.2551     0.3590
		2400    -0.8421    -0.4749     0.2555     0.3597
		2560    -0.8429    -0.4737     0.2553     0.3594
		2720    -0.8435    -0.4726     0.2551     0.3590
		2880    -0.8422    -0.4748     0.2555     0.3597
		3040    -0.8401    -0.4782     0.2560     0.3608
		3200    -0.8393    -0.4795     0.2562     0.3612
		3360    -0.8388    -0.4803     0.2564     0.3615
		3520    -0.8392    -0.4797     0.2563     0.3613
		3680    -0.8399    -0.4786     0.2561     0.3609
		3840    -0.8396    -0.4790     0.2562     0.3611
		4000    -0.8385    -0.4809     0.2565     0.3617
		4160    -0.8373    -0.4826     0.2567     0.3622
		4320    -0.8366    -0.4839     0.2569     0.3626
		4480    -0.8370    -0.4831     0.2568     0.3624
		4640    -0.8383    -0.4811     0.2565     0.3618
		4800    -0.8381    -0.4814     0.2565     0.3618
		4960    -0.8392    -0.4797     0.2563     0.3613
		5120    -0.8429    -0.4736     0.2553     0.3594
		5280    -0.8446    -0.4709     0.2548     0.3585
		5440    -0.8450    -0.4701     0.2547     0.3583
		5600    -0.8458    -0.4689     0.2545     0.3579
		5760    -0.8421    -0.4750     0.2555     0.3598
		5920    -0.8357    -0.4852     0.2572     0.3631
		6080    -0.8319    -0.4912     0.2581     0.3651
		6240    -0.8305    -0.4934     0.2585     0.3658
		6400    -0.8305    -0.4934     0.2585     0.3658
		6560    -0.8305    -0.4934     0.2585     0.3658
		6720    -0.8292    -0.4955     0.2588     0.3665

#OBJECT 14
	*NodeName swat:LeftHandThumb2_End
	*ANIMATION 0 0 0

#OBJECT 15
	*NodeName swat:LeftHandIndex1
	*ANIMATION 0 43 0
		0     0.0210     0.9974     0.0694     0.5879
		160     0.0211     0.9973     0.0699     0.5874
		320     0.0210     0.9974     0.0696     0.5879
		480     0.0206     0.9975     0.0680     0.5897
		640     0.0202     0.9976     0.0664     0.5922
		800     0.0201     0.9976     0.0657     0.5943
		960     0.0197     0.9977     0.0643     0.5967
		1120     0.0194     0.9978     0.0631     0.5978
		1280     0.0195     0.9978     0.0636     0.5966
		1440     0.0200     0.9976     0.0656     0.5934
		1600     0.0206     0.9975     0.0681     0.5873
		1760     0.0207     0.9974     0.0690     0.5849
		1920     0.0201     0.9976     0.0667     0.5870
		2080     0.0195     0.9977     0.0644     0.5909
		2240     0.0191     0.9979     0.0623     0.5979
		2400     0.0184     0.9981     0.0592     0.6026
		2560     0.0178     0.9982     0.0574     0.6037
		2720     0.0184     0.9981     0.0596     0.6002
		2880     0.0191     0.9979     0.0624     0.5956
		3040     0.0192     0.9978     0.0629     0.5944
		3200     0.0195     0.9978     0.0640     0.5932
		3360     0.0197     0.9977     0.0649     0.5911
		3520     0.0193     0.9978     0.0635     0.5925
		3680     0.0188     0.9979     0.0614     0.5963
		3840     0.0180     0.9981     0.0583     0.6014
		4000     0.0173     0.9983     0.0554     0.6072
		4160     0.0168     0.9984     0.0531     0.6132
		4320     0.0168     0.9985     0.0531     0.6135
		4480     0.0171     0.9984     0.0544     0.6105
		4640     0.0172     0.9983     0.0550     0.6083
		4800     0.0178     0.9982     0.0573     0.6030
		4960     0.0183     0.9981     0.0594     0.6000
		5120     0.0180     0.9982     0.0579     0.6052
		5280     0.0185     0.9980     0.0598     0.6004
		5440     0.0194     0.9978     0.0637     0.5922
		5600     0.0194     0.9978     0.0635     0.5932
		5760     0.0199     0.9977     0.0654     0.5913
		5920     0.0202     0.9976     0.0662     0.5924
		6080     0.0198     0.9977     0.0646     0.5960
		6240     0.0196     0.9978     0.0639     0.5969
		6400     0.0200     0.9977     0.0655     0.5939
		6560     0.0202     0.9976     0.0665     0.5913
		6720     0.0206     0.9975     0.0681     0.5893

#OBJECT 16
	*NodeName swat:LeftHandIndex2
	*ANIMATION 0 43 0
		0    -0.0000     1.0000     0.0000     1.0520
		160     0.0000     1.0000     0.0000     1.0520
		320    -0.0000     1.0000    -0.0000     1.0517
		480     0.0000     1.0000    -0.0000     1.0515
		640    -0.0000     1.0000    -0.0000     1.0516
		800     0.0000     1.0000     0.0000     1.0518
		960     0.0000     1.0000    -0.0000     1.0524
		1120     0.0000     1.0000     0.0000     1.0527
		1280     0.0000     1.0000    -0.0000     1.0521
		1440     0.0000     1.0000     0.0000     1.0512
		1600     0.0000     1.0000     0.0000     1.0507
		1760     0.0000     1.0000    -0.0000     1.0506
		1920     0.0000     1.0000     0.0000     1.0508
		2080     0.0000     1.0000     0.0000     1.0516
		2240     0.0000     1.0000     0.0000     1.0527
		2400     0.0000     1.0000     0.0000     1.0528
		2560     0.0000     1.0000    -0.0000     1.0522
		2720    -0.0000     1.0000     0.0000     1.0518
		2880     0.0000     1.0000    -0.0000     1.0522
		3040     0.0000     1.0000     0.0000     1.0528
		3200     0.0000     1.0000    -0.0000     1.0524
		3360    -0.0000     1.0000    -0.0000     1.0518
		3520    -0.0000     1.0000    -0.0000     1.0518
		3680     0.0000     1.0000    -0.0000     1.0523
		3840     0.0000     1.0000    -0.0000     1.0531
		4000     0.0000     1.0000    -0.0000     1.0534
		4160     0.0000     1.0000     0.0000     1.0539
		4320     0.0000     1.0000    -0.0000     1.0540
		4480     0.0000     1.0000    -0.0000     1.0537
		4640     0.0000     1.0000     0.0000     1.0534
		4800     0.0000     1.0000    -0.0000     1.0531
		4960     0.0000     1.0000     0.0000     1.0532
		5120     0.0000     1.0000     0.0000     1.0529
		5280    -0.0000     1.0000     0.0000     1.0524
		5440     0.0000     1.0000    -0.0000     1.0523
		5600    -0.0000     1.0000    -0.0000     1.0526
		5760     0.0000     1.0000    -0.0000     1.0529
		5920     0.0000     1.0000     0.0000     1.0532
		6080     0.0000     1.0000     0.0000     1.0534
		6240     0.0000     1.0000     0.0000     1.0527
		6400     0.0000     1.0000     0.0000     1.0525
		6560     0.0000     1.0000    -0.0000     1.0525
		6720     0.0000     1.0000    -0.0000     1.0522

#OBJECT 17
	*NodeName swat:LeftHandIndex3_End
	*ANIMATION 0 0 0

#OBJECT 18
	*NodeName swat:RightShoulder
	*ANIMATION 0 43 0
		0     0.9490     0.1518     0.2763     0.7405
		160     0.9490     0.1530     0.2757     0.7407
		320     0.9489     0.1540     0.2753     0.7408
		480     0.9489     0.1547     0.2750     0.7409
		640     0.9490     0.1553     0.2745     0.7411
		800     0.9491     0.1556     0.2740     0.7412
		960     0.9492     0.1556     0.2735     0.7411
		1120     0.9494     0.1553     0.2731     0.7411
		1280     0.9495     0.1550     0.2727     0.7410
		1440     0.9497     0.1547     0.2724     0.7409
		1600     0.9498     0.1544     0.2722     0.7409
		1760     0.9498     0.1544     0.2721     0.7408
		1920     0.9498     0.1545     0.2719     0.7408
		2080     0.9499     0.1548     0.2717     0.7408
		2240     0.9499     0.1551     0.2713     0.7408
		2400     0.9501     0.1554     0.2706     0.7407
		2560     0.9503     0.1556     0.2697     0.7406
		2720     0.9507     0.1556     0.2684     0.7405
		2880     0.9511     0.1554     0.2668     0.7403
		3040     0.9517     0.1550     0.2650     0.7401
		3200     0.9523     0.1545     0.2631     0.7399
		3360     0.9529     0.1540     0.2612     0.7396
		3520     0.9535     0.1535     0.2594     0.7394
		3680     0.9540     0.1531     0.2578     0.7392
		3840     0.9543     0.1530     0.2566     0.7391
		4000     0.9545     0.1531     0.2558     0.7391
		4160     0.9545     0.1537     0.2556     0.7391
		4320     0.9543     0.1545     0.2559     0.7394
		4480     0.9539     0.1557     0.2568     0.7398
		4640     0.9533     0.1570     0.2582     0.7402
		4800     0.9525     0.1583     0.2601     0.7407
		4960     0.9517     0.1595     0.2623     0.7412
		5120     0.9509     0.1604     0.2648     0.7417
		5280     0.9500     0.1610     0.2675     0.7421
		5440     0.9492     0.1611     0.2701     0.7423
		5600     0.9486     0.1608     0.2726     0.7424
		5760     0.9481     0.1600     0.2748     0.7424
		5920     0.9478     0.1588     0.2765     0.7423
		6080     0.9477     0.1575     0.2776     0.7421
		6240     0.9478     0.1560     0.2782     0.7418
		6400     0.9480     0.1545     0.2783     0.7416
		6560     0.9483     0.1533     0.2780     0.7414
		6720     0.9486     0.1524     0.2775     0.7407

#OBJECT 19
	*NodeName swat:RightArm
	*ANIMATION 0 43 0
		0    -0.1291    -0.6456    -0.7527     1.7676
		160    -0.1282    -0.6452    -0.7532     1.7687
		320    -0.1281    -0.6450    -0.7533     1.7701
		480    -0.1288    -0.6449    -0.7533     1.7717
		640    -0.1304    -0.6450    -0.7530     1.7735
		800    -0.1326    -0.6451    -0.7525     1.7752
		960    -0.1354    -0.6452    -0.7519     1.7770
		1120    -0.1387    -0.6454    -0.7511     1.7787
		1280    -0.1421    -0.6455    -0.7504     1.7804
		1440    -0.1456    -0.6455    -0.7497     1.7820
		1600    -0.1489    -0.6454    -0.7492     1.7836
		1760    -0.1516    -0.6451    -0.7489     1.7847
		1920    -0.1555    -0.6445    -0.7486     1.7853
		2080    -0.1501    -0.6424    -0.7515     1.7964
		2240    -0.1524    -0.6425    -0.7510     1.7892
		2400    -0.1539    -0.6425    -0.7506     1.7806
		2560    -0.1528    -0.6405    -0.7526     1.7826
		2720    -0.1511    -0.6384    -0.7547     1.7834
		2880    -0.1493    -0.6362    -0.7570     1.7840
		3040    -0.1476    -0.6337    -0.7593     1.7853
		3200    -0.1462    -0.6313    -0.7616     1.7871
		3360    -0.1453    -0.6290    -0.7637     1.7892
		3520    -0.1450    -0.6270    -0.7654     1.7912
		3680    -0.1454    -0.6255    -0.7665     1.7929
		3840    -0.1464    -0.6246    -0.7671     1.7942
		4000    -0.1482    -0.6243    -0.7670     1.7948
		4160    -0.1504    -0.6246    -0.7663     1.7947
		4320    -0.1530    -0.6256    -0.7650     1.7939
		4480    -0.1557    -0.6271    -0.7632     1.7922
		4640    -0.1583    -0.6292    -0.7609     1.7898
		4800    -0.1607    -0.6317    -0.7584     1.7873
		4960    -0.1627    -0.6343    -0.7558     1.7847
		5120    -0.1640    -0.6370    -0.7532     1.7822
		5280    -0.1644    -0.6397    -0.7509     1.7796
		5440    -0.1637    -0.6421    -0.7489     1.7771
		5600    -0.1618    -0.6443    -0.7475     1.7747
		5760    -0.1588    -0.6460    -0.7466     1.7724
		5920    -0.1549    -0.6473    -0.7464     1.7703
		6080    -0.1503    -0.6480    -0.7467     1.7687
		6240    -0.1455    -0.6482    -0.7475     1.7675
		6400    -0.1408    -0.6479    -0.7486     1.7670
		6560    -0.1364    -0.6474    -0.7499     1.7670
		6720    -0.1326    -0.6466    -0.7512     1.7674

#OBJECT 20
	*NodeName swat:RightForeArm
	*ANIMATION 0 43 0
		0    -0.0000     0.0000    -1.0000     1.6041
		160    -0.0000     0.0000    -1.0000     1.6053
		320     0.0000    -0.0000    -1.0000     1.6071
		480     0.0000    -0.0000    -1.0000     1.6090
		640    -0.0000     0.0000    -1.0000     1.6110
		800     0.0000    -0.0000    -1.0000     1.6129
		960     0.0000    -0.0000    -1.0000     1.6144
		1120    -0.0000     0.0000    -1.0000     1.6154
		1280     0.0000    -0.0000    -1.0000     1.6158
		1440    -0.0000    -0.0000    -1.0000     1.6154
		1600     0.0000    -0.0000    -1.0000     1.6143
		1760     0.0000    -0.0000    -1.0000     1.6135
		1920     0.0000    -0.0000    -1.0000     1.6132
		2080     0.0000    -0.0000    -1.0000     1.5954
		2240     0.0000    -0.0000    -1.0000     1.6063
		2400     0.0000    -0.0000    -1.0000     1.6174
		2560     0.0000    -0.0000    -1.0000     1.6195
		2720    -0.0000     0.0000    -1.0000     1.6204
		2880    -0.0000     0.0000    -1.0000     1.6199
		3040     0.0000    -0.0000    -1.0000     1.6179
		3200     0.0000    -0.0000    -1.0000     1.6146
		3360    -0.0000     0.0000    -1.0000     1.6105
		3520    -0.0000     0.0000    -1.0000     1.6060
		3680     0.0000    -0.0000    -1.0000     1.6015
		3840    -0.0000     0.0000    -1.0000     1.5972
		4000    -0.0000     0.0000    -1.0000     1.5935
		4160     0.0000    -0.0000    -1.0000     1.5905
		4320     0.0000    -0.0000    -1.0000     1.5886
		4480    -0.0000     0.0000    -1.0000     1.5880
		4640    -0.0000     0.0000    -1.0000     1.5886
		4800    -0.0000     0.0000    -1.0000     1.5894
		4960     0.0000    -0.0000    -1.0000     1.5900
		5120     0.0000    -0.0000    -1.0000     1.5905
		5280     0.0000    -0.0000    -1.0000     1.5908
		5440     0.0000    -0.0000    -1.0000     1.5911
		5600     0.0000    -0.0000    -1.0000     1.5914
		5760    -0.0000     0.0000    -1.0000     1.5919
		5920     0.0000    -0.0000    -1.0000     1.5927
		6080     0.0000    -0.0000    -1.0000     1.5939
		6240    -0.0000     0.0000    -1.0000     1.5956
		6400     0.0000    -0.0000    -1.0000     1.5977
		6560     0.0000    -0.0000    -1.0000     1.6001
		6720    -0.0000     0.0000    -1.0000     1.6026

#OBJECT 21
	*NodeName swat:RightHand
	*ANIMATION 0 43 0
		0     0.8819     0.1457     0.4484     1.0188
		160     0.8788     0.1505     0.4529     1.0158
		320     0.8757     0.1560     0.4570     1.0128
		480     0.8725     0.1624     0.4608     1.0097
		640     0.8695     0.1693     0.4641     1.0066
		800     0.8667     0.1763     0.4666     1.0034
		960     0.8644     0.1831     0.4683     1.0005
		1120     0.8627     0.1893     0.4690     0.9976
		1280     0.8618     0.1945     0.4685     0.9951
		1440     0.8616     0.1986     0.4671     0.9927
		1600     0.8622     0.2013     0.4649     0.9907
		1760     0.8634     0.2025     0.4620     0.9892
		1920     0.8651     0.2024     0.4589     0.9882
		2080     0.8672     0.2008     0.4558     0.9878
		2240     0.8693     0.1982     0.4529     0.9882
		2400     0.8713     0.1946     0.4506     0.9892
		2560     0.8731     0.1904     0.4489     0.9909
		2720     0.8746     0.1859     0.4479     0.9929
		2880     0.8757     0.1815     0.4474     0.9952
		3040     0.8766     0.1774     0.4473     0.9975
		3200     0.8773     0.1740     0.4473     0.9996
		3360     0.8778     0.1715     0.4472     1.0013
		3520     0.8783     0.1700     0.4468     1.0026
		3680     0.8789     0.1698     0.4458     1.0032
		3840     0.8796     0.1706     0.4440     1.0033
		4000     0.8806     0.1724     0.4414     1.0028
		4160     0.8819     0.1749     0.4379     1.0018
		4320     0.8834     0.1778     0.4336     1.0005
		4480     0.8852     0.1808     0.4287     0.9989
		4640     0.8871     0.1836     0.4235     0.9973
		4800     0.8890     0.1857     0.4184     0.9959
		4960     0.8909     0.1870     0.4140     0.9948
		5120     0.8925     0.1872     0.4105     0.9941
		5280     0.8937     0.1860     0.4084     0.9941
		5440     0.8944     0.1834     0.4079     0.9950
		5600     0.8946     0.1795     0.4092     0.9966
		5760     0.8943     0.1744     0.4120     0.9991
		5920     0.8935     0.1686     0.4162     1.0023
		6080     0.8922     0.1626     0.4214     1.0060
		6240     0.8905     0.1569     0.4270     1.0098
		6400     0.8885     0.1520     0.4329     1.0133
		6560     0.8864     0.1486     0.4385     1.0163
		6720     0.8840     0.1466     0.4438     1.0183

#OBJECT 22
	*NodeName swat:RightInHandThumb
	*ANIMATION 0 43 0
		0    -0.6170    -0.6065     0.5015     0.4418
		160    -0.6170    -0.6065     0.5015     0.4418
		320    -0.6170    -0.6065     0.5015     0.4418
		480    -0.6172    -0.6065     0.5013     0.4416
		640    -0.6174    -0.6064     0.5010     0.4412
		800    -0.6178    -0.6065     0.5005     0.4408
		960    -0.6183    -0.6066     0.4998     0.4403
		1120    -0.6188    -0.6068     0.4989     0.4397
		1280    -0.6193    -0.6071     0.4979     0.4391
		1440    -0.6198    -0.6074     0.4969     0.4384
		1600    -0.6203    -0.6077     0.4959     0.4379
		1760    -0.6207    -0.6081     0.4950     0.4374
		1920    -0.6210    -0.6083     0.4942     0.4370
		2080    -0.6213    -0.6085     0.4937     0.4367
		2240    -0.6214    -0.6087     0.4933     0.4365
		2400    -0.6215    -0.6087     0.4932     0.4365
		2560    -0.6215    -0.6087     0.4932     0.4365
		2720    -0.6215    -0.6086     0.4933     0.4364
		2880    -0.6215    -0.6086     0.4933     0.4364
		3040    -0.6215    -0.6085     0.4934     0.4364
		3200    -0.6216    -0.6085     0.4934     0.4364
		3360    -0.6216    -0.6085     0.4933     0.4363
		3520    -0.6217    -0.6085     0.4932     0.4363
		3680    -0.6218    -0.6086     0.4930     0.4362
		3840    -0.6218    -0.6087     0.4927     0.4361
		4000    -0.6219    -0.6089     0.4924     0.4360
		4160    -0.6220    -0.6090     0.4923     0.4359
		4320    -0.6220    -0.6090     0.4922     0.4359
		4480    -0.6219    -0.6090     0.4922     0.4359
		4640    -0.6218    -0.6089     0.4925     0.4361
		4800    -0.6216    -0.6087     0.4930     0.4363
		4960    -0.6214    -0.6084     0.4938     0.4366
		5120    -0.6210    -0.6081     0.4946     0.4371
		5280    -0.6205    -0.6078     0.4955     0.4376
		5440    -0.6199    -0.6076     0.4964     0.4383
		5600    -0.6194    -0.6075     0.4974     0.4389
		5760    -0.6188    -0.6074     0.4982     0.4396
		5920    -0.6183    -0.6074     0.4989     0.4402
		6080    -0.6178    -0.6074     0.4995     0.4408
		6240    -0.6174    -0.6073     0.5000     0.4412
		6400    -0.6172    -0.6071     0.5005     0.4415
		6560    -0.6171    -0.6067     0.5011     0.4417
		6720    -0.6170    -0.6065     0.5015     0.4418

#OBJECT 23
	*NodeName swat:RightHandThumb1
	*ANIMATION 0 43 0
		0    -0.6367     0.7379     0.2238     0.4448
		160    -0.6365     0.7379     0.2243     0.4448
		320    -0.6365     0.7379     0.2246     0.4449
		480    -0.6365     0.7378     0.2248     0.4449
		640    -0.6365     0.7377     0.2251     0.4450
		800    -0.6364     0.7377     0.2254     0.4451
		960    -0.6364     0.7376     0.2255     0.4451
		1120    -0.6365     0.7376     0.2254     0.4451
		1280    -0.6365     0.7377     0.2250     0.4450
		1440    -0.6365     0.7379     0.2244     0.4448
		1600    -0.6364     0.7382     0.2235     0.4446
		1760    -0.6363     0.7387     0.2226     0.4444
		1920    -0.6360     0.7392     0.2216     0.4442
		2080    -0.6358     0.7396     0.2206     0.4440
		2240    -0.6357     0.7399     0.2199     0.4438
		2400    -0.6357     0.7401     0.2194     0.4437
		2560    -0.6357     0.7402     0.2192     0.4436
		2720    -0.6357     0.7401     0.2193     0.4436
		2880    -0.6357     0.7400     0.2196     0.4437
		3040    -0.6358     0.7398     0.2202     0.4439
		3200    -0.6360     0.7394     0.2209     0.4440
		3360    -0.6361     0.7390     0.2217     0.4442
		3520    -0.6363     0.7387     0.2224     0.4444
		3680    -0.6363     0.7385     0.2230     0.4445
		3840    -0.6364     0.7383     0.2234     0.4446
		4000    -0.6364     0.7382     0.2236     0.4446
		4160    -0.6365     0.7382     0.2237     0.4447
		4320    -0.6365     0.7382     0.2237     0.4446
		4480    -0.6365     0.7382     0.2236     0.4446
		4640    -0.6365     0.7382     0.2234     0.4446
		4800    -0.6365     0.7383     0.2231     0.4445
		4960    -0.6364     0.7386     0.2225     0.4444
		5120    -0.6362     0.7389     0.2218     0.4442
		5280    -0.6360     0.7393     0.2210     0.4441
		5440    -0.6359     0.7398     0.2200     0.4439
		5600    -0.6357     0.7402     0.2192     0.4437
		5760    -0.6356     0.7405     0.2184     0.4435
		5920    -0.6356     0.7406     0.2180     0.4434
		6080    -0.6356     0.7406     0.2180     0.4434
		6240    -0.6356     0.7404     0.2184     0.4435
		6400    -0.6358     0.7400     0.2195     0.4438
		6560    -0.6362     0.7391     0.2213     0.4442
		6720    -0.6366     0.7383     0.2229     0.4445

#OBJECT 24
	*NodeName swat:RightHandThumb2_End
	*ANIMATION 0 0 0

#OBJECT 25
	*NodeName swat:RightHandIndex1
	*ANIMATION 0 43 0
		0     0.0392    -0.8849    -0.4640     0.1902
		160     0.0392    -0.8849    -0.4642     0.1902
		320     0.0392    -0.8847    -0.4646     0.1900
		480     0.0392    -0.8847    -0.4644     0.1901
		640     0.0392    -0.8854    -0.4633     0.1906
		800     0.0392    -0.8864    -0.4612     0.1914
		960     0.0393    -0.8879    -0.4584     0.1926
		1120     0.0394    -0.8896    -0.4551     0.1940
		1280     0.0395    -0.8912    -0.4519     0.1955
		1440     0.0396    -0.8927    -0.4489     0.1971
		1600     0.0397    -0.8939    -0.4466     0.1984
		1760     0.0398    -0.8946    -0.4450     0.1994
		1920     0.0399    -0.8950    -0.4443     0.2002
		2080     0.0400    -0.8949    -0.4444     0.2005
		2240     0.0401    -0.8945    -0.4452     0.2005
		2400     0.0401    -0.8938    -0.4466     0.2002
		2560     0.0401    -0.8930    -0.4483     0.1998
		2720     0.0402    -0.8921    -0.4500     0.1994
		2880     0.0402    -0.8913    -0.4516     0.1990
		3040     0.0402    -0.8907    -0.4529     0.1986
		3200     0.0402    -0.8902    -0.4537     0.1984
		3360     0.0402    -0.8900    -0.4542     0.1982
		3520     0.0402    -0.8899    -0.4544     0.1982
		3680     0.0402    -0.8898    -0.4545     0.1982
		3840     0.0402    -0.8898    -0.4545     0.1982
		4000     0.0402    -0.8899    -0.4543     0.1983
		4160     0.0402    -0.8901    -0.4540     0.1984
		4320     0.0402    -0.8904    -0.4535     0.1984
		4480     0.0402    -0.8907    -0.4528     0.1985
		4640     0.0401    -0.8911    -0.4521     0.1984
		4800     0.0400    -0.8914    -0.4514     0.1983
		4960     0.0399    -0.8917    -0.4508     0.1979
		5120     0.0398    -0.8918    -0.4506     0.1974
		5280     0.0397    -0.8918    -0.4507     0.1967
		5440     0.0395    -0.8916    -0.4512     0.1959
		5600     0.0394    -0.8911    -0.4520     0.1950
		5760     0.0393    -0.8905    -0.4533     0.1942
		5920     0.0393    -0.8897    -0.4549     0.1934
		6080     0.0392    -0.8889    -0.4565     0.1928
		6240     0.0392    -0.8880    -0.4581     0.1922
		6400     0.0392    -0.8872    -0.4598     0.1916
		6560     0.0392    -0.8860    -0.4620     0.1910
		6720     0.0392    -0.8852    -0.4636     0.1904

#OBJECT 26
	*NodeName swat:RightHandIndex2
	*ANIMATION 0 0 0

#OBJECT 27
	*NodeName swat:RightHandIndex3_End
	*ANIMATION 0 0 0

#OBJECT 28
	*NodeName swat:LeftUpLeg
	*ANIMATION 0 43 0
		0     0.9205    -0.3125    -0.2346     0.4369
		160     0.9334    -0.2354    -0.2708     0.4769
		320     0.9388    -0.1632    -0.3033     0.5125
		480     0.9339    -0.1012    -0.3430     0.5391
		640     0.9238    -0.0401    -0.3807     0.5562
		800     0.9116     0.0192    -0.4106     0.5686
		960     0.9002     0.0785    -0.4284     0.5729
		1120     0.8893     0.1431    -0.4343     0.5632
		1280     0.8713     0.1943    -0.4506     0.5417
		1440     0.8474     0.2154    -0.4853     0.5171
		1600     0.8338     0.2304    -0.5017     0.5084
		1760     0.8227     0.2579    -0.5067     0.5092
		1920     0.8041     0.2839    -0.5223     0.5003
		2080     0.7802     0.3058    -0.5457     0.4837
		2240     0.7509     0.3153    -0.5803     0.4690
		2400     0.7269     0.3199    -0.6077     0.4570
		2560     0.7086     0.3447    -0.6157     0.4404
		2720     0.6976     0.3544    -0.6227     0.4265
		2880     0.6682     0.3495    -0.6568     0.4049
		3040     0.6354     0.3391    -0.6937     0.3824
		3200     0.5947     0.3201    -0.7375     0.3619
		3360     0.5472     0.2899    -0.7852     0.3490
		3520     0.4995     0.2648    -0.8249     0.3384
		3680     0.4474     0.2482    -0.8592     0.3287
		3840     0.3917     0.2405    -0.8881     0.3199
		4000     0.3249     0.2407    -0.9146     0.3104
		4160     0.2313     0.2323    -0.9447     0.3026
		4320     0.1270     0.2044    -0.9706     0.3003
		4480     0.0198     0.1694    -0.9854     0.3032
		4640    -0.0902     0.1314    -0.9872     0.3103
		4800    -0.1965     0.0794    -0.9773     0.3233
		4960    -0.3048     0.0233    -0.9521     0.3412
		5120    -0.3744    -0.0367    -0.9266     0.3615
		5280    -0.3885    -0.1500    -0.9092     0.3774
		5440    -0.3805    -0.3139    -0.8699     0.3732
		5600    -0.3245    -0.4964    -0.8051     0.3498
		5760    -0.1830    -0.6891    -0.7012     0.3274
		5920     0.0337    -0.8457    -0.5326     0.3017
		6080     0.3470    -0.8920    -0.2896     0.2751
		6240     0.6193    -0.7811    -0.0797     0.2895
		6400     0.7662    -0.6405    -0.0509     0.3213
		6560     0.8524    -0.5095    -0.1172     0.3560
		6720     0.8979    -0.3990    -0.1856     0.3964

#OBJECT 29
	*NodeName swat:LeftLeg
	*ANIMATION 0 43 0
		0    -0.9973    -0.0397     0.0614     1.2263
		160    -0.9987    -0.0218     0.0468     1.1713
		320    -0.9997    -0.0090     0.0238     1.0970
		480    -1.0000     0.0058    -0.0044     0.9992
		640    -0.9993     0.0265    -0.0248     0.8925
		800    -0.9983     0.0494    -0.0317     0.7949
		960    -0.9977     0.0604    -0.0320     0.7038
		1120    -0.9978     0.0491    -0.0443     0.6100
		1280    -0.9976     0.0390    -0.0577     0.5253
		1440    -0.9981     0.0449    -0.0429     0.4800
		1600    -0.9993     0.0318    -0.0214     0.5000
		1760    -0.9997     0.0098    -0.0237     0.5356
		1920    -0.9994    -0.0073    -0.0325     0.5491
		2080    -0.9991    -0.0149    -0.0397     0.5653
		2240    -0.9985    -0.0055    -0.0552     0.5976
		2400    -0.9979    -0.0048    -0.0646     0.6326
		2560    -0.9981    -0.0202    -0.0587     0.6537
		2720    -0.9980    -0.0319    -0.0543     0.6791
		2880    -0.9978    -0.0398    -0.0535     0.6704
		3040    -0.9973    -0.0532    -0.0513     0.6526
		3200    -0.9967    -0.0625    -0.0515     0.6305
		3360    -0.9965    -0.0645    -0.0539     0.6149
		3520    -0.9961    -0.0683    -0.0552     0.6044
		3680    -0.9956    -0.0742    -0.0565     0.5902
		3840    -0.9949    -0.0823    -0.0579     0.5718
		4000    -0.9939    -0.0938    -0.0584     0.5489
		4160    -0.9925    -0.1062    -0.0612     0.5229
		4320    -0.9911    -0.1178    -0.0627     0.5031
		4480    -0.9903    -0.1349    -0.0343     0.4862
		4640    -0.9862    -0.1627     0.0299     0.4689
		4800    -0.9732    -0.1985     0.1160     0.4529
		4960    -0.9416    -0.2541     0.2209     0.4308
		5120    -0.9071    -0.3032     0.2921     0.4358
		5280    -0.9139    -0.2881     0.2859     0.4796
		5440    -0.9412    -0.2583     0.2176     0.5401
		5600    -0.9605    -0.2269     0.1609     0.6206
		5760    -0.9728    -0.1909     0.1315     0.7270
		5920    -0.9811    -0.1747     0.0832     0.8582
		6080    -0.9849    -0.1722     0.0206     0.9997
		6240    -0.9887    -0.1497    -0.0070     1.1283
		6400    -0.9933    -0.1129     0.0236     1.2192
		6560    -0.9949    -0.0826     0.0583     1.2669
		6720    -0.9958    -0.0598     0.0687     1.2657

#OBJECT 30
	*NodeName swat:LeftFoot
	*ANIMATION 0 43 0
		0    -0.8185     0.5725    -0.0486     0.1035
		160    -0.4994     0.6921    -0.5212     0.0952
		320    -0.1699     0.6991    -0.6946     0.0725
		480     0.6192     0.6106    -0.4937     0.0469
		640     0.8777     0.3593    -0.3171     0.0815
		800     0.7863     0.4279    -0.4457     0.1432
		960     0.7078     0.4750    -0.5229     0.2279
		1120     0.7233     0.4389    -0.5332     0.2914
		1280     0.7525     0.4160    -0.5105     0.3098
		1440     0.7515     0.4510    -0.4816     0.2955
		1600     0.8793     0.2525    -0.4039     0.2403
		1760     0.9010    -0.3594    -0.2429     0.2214
		1920     0.6591    -0.7226    -0.2082     0.2447
