#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 100 30 160 39

#OBJECT 0
	*NodeName swat:Hips
	*ANIMATION 0 100 100
		9440    -0.1068    -0.1164    -0.9874     0.1321
		9600    -0.1045    -0.1162    -0.9877     0.1321
		9760    -0.1023    -0.1161    -0.9880     0.1320
		9920    -0.1000    -0.1159    -0.9882     0.1320
		10080    -0.0978    -0.1157    -0.9885     0.1320
		10240    -0.0955    -0.1155    -0.9887     0.1319
		10400    -0.0933    -0.1152    -0.9890     0.1319
		10560    -0.0910    -0.1150    -0.9892     0.1319
		10720    -0.0888    -0.1147    -0.9894     0.1319
		10880    -0.0867    -0.1144    -0.9896     0.1318
		11040    -0.0845    -0.1140    -0.9899     0.1318
		11200    -0.0824    -0.1136    -0.9901     0.1318
		11360    -0.0803    -0.1131    -0.9903     0.1318
		11520    -0.0782    -0.1128    -0.9905     0.1317
		11680    -0.0762    -0.1125    -0.9907     0.1317
		11840    -0.0743    -0.1122    -0.9909     0.1317
		12000    -0.0724    -0.1120    -0.9911     0.1317
		12160    -0.0706    -0.1117    -0.9912     0.1317
		12320    -0.0688    -0.1115    -0.9914     0.1317
		12480    -0.0672    -0.1114    -0.9915     0.1316
		12640    -0.0656    -0.1112    -0.9916     0.1316
		12800    -0.0641    -0.1111    -0.9917     0.1316
		12960    -0.0627    -0.1111    -0.9918     0.1316
		13120    -0.0614    -0.1110    -0.9919     0.1316
		13280    -0.0602    -0.1111    -0.9920     0.1316
		13440    -0.0591    -0.1111    -0.9920     0.1316
		13600    -0.0582    -0.1113    -0.9921     0.1316
		13760    -0.0574    -0.1115    -0.9921     0.1316
		13920    -0.0566    -0.1120    -0.9921     0.1315
		14080    -0.0560    -0.1125    -0.9921     0.1315
		14240    -0.0556    -0.1130    -0.9920     0.1315
		14400    -0.0557    -0.1135    -0.9920     0.1315
		14560    -0.0558    -0.1136    -0.9920     0.1315
		14720    -0.0559    -0.1136    -0.9919     0.1315
		14880    -0.0560    -0.1136    -0.9919     0.1315
		15040    -0.0560    -0.1136    -0.9919     0.1315
		15200    -0.0560    -0.1136    -0.9919     0.1315
		15360    -0.0560    -0.1136    -0.9919     0.1315
		15520    -0.0560    -0.1136    -0.9919     0.1315
		15680    -0.0560    -0.1136    -0.9919     0.1315
		15840    -0.0560    -0.1136    -0.9919     0.1315

#OBJECT 5
	*NodeName swat:Neck1
	*ANIMATION 0 100 0
		0    -0.0590    -0.0480    -0.9971     0.1316
		160    -0.0616    -0.0480    -0.9970     0.1314
		320    -0.0642    -0.0481    -0.9968     0.1314
		480    -0.0668    -0.0485    -0.9966     0.1314
		640    -0.0693    -0.0491    -0.9964     0.1315
		800    -0.0717    -0.0497    -0.9962     0.1315
		960    -0.0740    -0.0502    -0.9960     0.1316
		1120    -0.0762    -0.0508    -0.9958     0.1316
		1280    -0.0783    -0.0511    -0.9956     0.1316
		1440    -0.0802    -0.0514    -0.9954     0.1317
		1600    -0.0821    -0.0517    -0.9953     0.1317
		1760    -0.0839    -0.0519    -0.9951     0.1317
		1920    -0.0858    -0.0521    -0.9950     0.1317
		2080    -0.0877    -0.0523    -0.9948     0.1318
		2240    -0.0896    -0.0525    -0.9946     0.1318
		2400    -0.0915    -0.0526    -0.9944     0.1318
		2560    -0.0935    -0.0527    -0.9942     0.1318
		2720    -0.0956    -0.0528    -0.9940     0.1319
		2880    -0.0978    -0.0529    -0.9938     0.1319
		3040    -0.0999    -0.0530    -0.9936     0.1319
		3200    -0.1021    -0.0530    -0.9934     0.1320
		3360    -0.1044    -0.0531    -0.9931     0.1320
		3520    -0.1069    -0.0530    -0.9929     0.1321
		3680    -0.1095    -0.0528    -0.9926     0.1321
		3840    -0.1122    -0.0527    -0.9923     0.1322
		4000    -0.1150    -0.0527    -0.9920     0.1322
		4160    -0.1182    -0.0527    -0.9916     0.1323
		4320    -0.1219    -0.0528    -0.9911     0.1323
		4480    -0.1255    -0.0529    -0.9907     0.1324
		4640    -0.1290    -0.0530    -0.9902     0.1325
		4800    -0.1325    -0.0531    -0.9898     0.1325
		4960    -0.1360    -0.0532    -0.9893     0.1326
		5120    -0.1394    -0.0532    -0.9888     0.1326
		5280    -0.1425    -0.0532    -0.9884     0.1327
		5440    -0.1453    -0.0532    -0.9880     0.1328
		5600    -0.1477    -0.0532    -0.9876     0.1328
		5760    -0.1498    -0.0533    -0.9873     0.1329
		5920    -0.1512    -0.0533    -0.9871     0.1329
		6080    -0.1520    -0.0533    -0.9869     0.1329
		6240    -0.1522    -0.0532    -0.9869     0.1329
		6400    -0.1520    -0.0532    -0.9870     0.1329
		6560    -0.1512    -0.0531    -0.9871     0.1329
		6720    -0.1498    -0.0530    -0.9873     0.1329
		6880    -0.1479    -0.0528    -0.9876     0.1328
		7040    -0.1456    -0.0527    -0.9879     0.1328
		7200    -0.1427    -0.0525    -0.9884     0.1327
		7360    -0.1394    -0.0523    -0.9889     0.1326
		7520    -0.1358    -0.0521    -0.9894     0.1326
		7680    -0.1332    -0.0519    -0.9897     0.1325
		7840    -0.1310    -0.0518    -0.9900     0.1325
		8000    -0.1290    -0.0516    -0.9903     0.1324
		8160    -0.1269    -0.0515    -0.9906     0.1324
		8320    -0.1248    -0.0514    -0.9909     0.1323
		8480    -0.1226    -0.0512    -0.9911     0.1323
		8640    -0.1203    -0.0511    -0.9914     0.1322
		8800    -0.1180    -0.0509    -0.9917     0.1322
		8960    -0.1157    -0.0507    -0.9920     0.1322
		9120    -0.1134    -0.0506    -0.9923     0.1321
		9280    -0.1110    -0.0504    -0.9925     0.1321
		9440    -0.1087    -0.0502    -0.9928     0.1320
		9600    -0.1063    -0.0500    -0.9931     0.1320
		9760    -0.1039    -0.0498    -0.9933     0.1320
		9920    -0.1014    -0.0496    -0.9936     0.1319
		10080    -0.0990    -0.0493    -0.9939     0.1319
		10240    -0.0965    -0.0491    -0.9941     0.1319
		10400    -0.0941    -0.0488    -0.9944     0.1319
		10560    -0.0917    -0.0485    -0.9946     0.1318
		10720    -0.0893    -0.0482    -0.9948     0.1318
		10880    -0.0870    -0.0478    -0.9951     0.1318
		11040    -0.0847    -0.0474    -0.9953     0.1318
		11200    -0.0825    -0.0470    -0.9955     0.1317
		11360    -0.0804    -0.0465    -0.9957     0.1317
		11520    -0.0782    -0.0461    -0.9959     0.1317
		11680    -0.0762    -0.0458    -0.9960     0.1317
		11840    -0.0742    -0.0455    -0.9962     0.1317
		12000    -0.0723    -0.0453    -0.9964     0.1316
		12160    -0.0705    -0.0450    -0.9965     0.1316
		12320    -0.0688    -0.0448    -0.9966     0.1316
		12480    -0.0672    -0.0447    -0.9967     0.1316
		12640    -0.0657    -0.0445    -0.9968     0.1315
		12800    -0.0643    -0.0444    -0.9969     0.1315
		12960    -0.0630    -0.0443    -0.9970     0.1315
		13120    -0.0618    -0.0442    -0.9971     0.1315
		13280    -0.0607    -0.0442    -0.9972     0.1315
		13440    -0.0596    -0.0442    -0.9972     0.1315
		13600    -0.0587    -0.0445    -0.9973     0.1315
		13760    -0.0579    -0.0448    -0.9973     0.1315
		13920    -0.0572    -0.0452    -0.9973     0.1315
		14080    -0.0568    -0.0458    -0.9973     0.1315
		14240    -0.0565    -0.0464    -0.9973     0.1315
		14400    -0.0564    -0.0469    -0.9973     0.1315
		14560    -0.0566    -0.0473    -0.9973     0.1315
		14720    -0.0570    -0.0475    -0.9972     0.1315
		14880    -0.0578    -0.0476    -0.9972     0.1315
		15040    -0.0578    -0.0476    -0.9972     0.1315
		15200    -0.0578    -0.0476    -0.9972     0.1315
		15360    -0.0578    -0.0476    -0.9972     0.1315
		15520    -0.0578    -0.0476    -0.9972     0.1315
		15680    -0.0578    -0.0476    -0.9972     0.1315
		15840    -0.0578    -0.0476    -0.9972     0.1315

#OBJECT 6
	*NodeName swat:Head
	*ANIMATION 0 100 0
		0     0.3057    -0.5195    -0.7979     0.3229
		160     0.3050    -0.5201    -0.7978     0.3225
		320     0.3039    -0.5208    -0.7977     0.3222
		480     0.3025    -0.5214    -0.7979     0.3220
		640     0.3009    -0.5220    -0.7981     0.3218
		800     0.2991    -0.5225    -0.7985     0.3216
		960     0.2973    -0.5231    -0.7988     0.3215
		1120     0.2954    -0.5236    -0.7991     0.3213
		1280     0.2935    -0.5242    -0.7994     0.3211
		1440     0.2916    -0.5248    -0.7998     0.3210
		1600     0.2897    -0.5253    -0.8001     0.3208
		1760     0.2878    -0.5258    -0.8004     0.3206
		1920     0.2858    -0.5264    -0.8008     0.3205
		2080     0.2839    -0.5269    -0.8011     0.3203
		2240     0.2819    -0.5274    -0.8015     0.3201
		2400     0.2800    -0.5278    -0.8019     0.3200
		2560     0.2780    -0.5283    -0.8023     0.3198
		2720     0.2760    -0.5287    -0.8027     0.3196
		2880     0.2741    -0.5291    -0.8031     0.3195
		3040     0.2721    -0.5295    -0.8035     0.3193
		3200     0.2703    -0.5300    -0.8038     0.3192
		3360     0.2685    -0.5304    -0.8041     0.3190
		3520     0.2669    -0.5308    -0.8043     0.3189
		3680     0.2654    -0.5312    -0.8046     0.3187
		3840     0.2640    -0.5316    -0.8048     0.3186
		4000     0.2627    -0.5320    -0.8050     0.3185
		4160     0.2615    -0.5323    -0.8051     0.3184
		4320     0.2603    -0.5327    -0.8053     0.3183
		4480     0.2592    -0.5330    -0.8054     0.3182
		4640     0.2582    -0.5333    -0.8056     0.3181
		4800     0.2573    -0.5336    -0.8056     0.3181
		4960     0.2565    -0.5339    -0.8057     0.3180
		5120     0.2558    -0.5342    -0.8058     0.3180
		5280     0.2553    -0.5343    -0.8058     0.3179
		5440     0.2551    -0.5344    -0.8058     0.3179
		5600     0.2551    -0.5345    -0.8058     0.3179
		5760     0.2553    -0.5344    -0.8057     0.3179
		5920     0.2556    -0.5344    -0.8057     0.3180
		6080     0.2561    -0.5343    -0.8056     0.3180
		6240     0.2569    -0.5340    -0.8055     0.3181
		6400     0.2580    -0.5338    -0.8053     0.3182
		6560     0.2591    -0.5334    -0.8052     0.3183
		6720     0.2604    -0.5330    -0.8050     0.3184
		6880     0.2619    -0.5326    -0.8048     0.3185
		7040     0.2635    -0.5321    -0.8047     0.3187
		7200     0.2652    -0.5315    -0.8045     0.3188
		7360     0.2670    -0.5308    -0.8043     0.3190
		7520     0.2689    -0.5302    -0.8041     0.3191
		7680     0.2707    -0.5295    -0.8039     0.3193
		7840     0.2726    -0.5289    -0.8037     0.3195
		8000     0.2745    -0.5282    -0.8035     0.3196
		8160     0.2764    -0.5275    -0.8034     0.3198
		8320     0.2783    -0.5268    -0.8032     0.3200
		8480     0.2803    -0.5260    -0.8030     0.3201
		8640     0.2823    -0.5253    -0.8027     0.3203
		8800     0.2843    -0.5246    -0.8025     0.3205
		8960     0.2863    -0.5238    -0.8023     0.3206
		9120     0.2882    -0.5231    -0.8020     0.3208
		9280     0.2902    -0.5225    -0.8018     0.3209
		9440     0.2920    -0.5219    -0.8015     0.3211
		9600     0.2938    -0.5213    -0.8012     0.3213
		9760     0.2954    -0.5208    -0.8009     0.3214
		9920     0.2970    -0.5203    -0.8007     0.3216
		10080     0.2984    -0.5199    -0.8004     0.3217
		10240     0.2998    -0.5194    -0.8002     0.3218
		10400     0.3010    -0.5191    -0.8000     0.3220
		10560     0.3021    -0.5188    -0.7997     0.3221
		10720     0.3031    -0.5186    -0.7995     0.3222
		10880     0.3040    -0.5185    -0.7992     0.3224
		11040     0.3047    -0.5184    -0.7990     0.3225
		11200     0.3054    -0.5184    -0.7988     0.3226
		11360     0.3060    -0.5184    -0.7985     0.3227
		11520     0.3066    -0.5184    -0.7983     0.3227
		11680     0.3071    -0.5184    -0.7981     0.3227
		11840     0.3075    -0.5185    -0.7979     0.3227
		12000     0.3079    -0.5186    -0.7976     0.3227
		12160     0.3083    -0.5188    -0.7974     0.3227
		12320     0.3086    -0.5189    -0.7972     0.3227
		12480     0.3088    -0.5190    -0.7971     0.3228
		12640     0.3090    -0.5190    -0.7970     0.3228
		12800     0.3092    -0.5190    -0.7969     0.3228
		12960     0.3093    -0.5190    -0.7969     0.3228
		13120     0.3094    -0.5189    -0.7968     0.3228
		13280     0.3095    -0.5189    -0.7968     0.3228
		13440     0.3096    -0.5189    -0.7968     0.3228
		13600     0.3096    -0.5189    -0.7968     0.3228
		13760     0.3095    -0.5189    -0.7968     0.3228
		13920     0.3094    -0.5189    -0.7969     0.3228
		14080     0.3093    -0.5188    -0.7970     0.3229
		14240     0.3090    -0.5188    -0.7971     0.3229
		14400     0.3087    -0.5188    -0.7972     0.3229
		14560     0.3080    -0.5189    -0.7974     0.3229
		14720     0.3073    -0.5190    -0.7976     0.3229
		14880     0.3066    -0.5191    -0.7978     0.3229
		15040     0.3066    -0.5191    -0.7978     0.3229
		15200     0.3066    -0.5191    -0.7978     0.3229
		15360     0.3066    -0.5191    -0.7978     0.3229
		15520     0.3066    -0.5191    -0.7978     0.3229
		15680     0.3066    -0.5191    -0.7978     0.3229
		15840     0.3066    -0.5191    -0.7978     0.3229

#OBJECT 7
	*NodeName swat:HeadTop_End
	*ANIMATION 0 0 0

#OBJECT 8
	*NodeName swat:LeftShoulder
	*ANIMATION 0 100 0
		0     0.9907    -0.0809     0.1091     0.6626
		160     0.9904    -0.0823     0.1108     0.6626
		320     0.9903    -0.0822     0.1116     0.6628
		480     0.9903    -0.0825     0.1118     0.6628
		640     0.9903    -0.0824     0.1120     0.6629
		800     0.9904    -0.0810     0.1118     0.6627
		960     0.9904    -0.0807     0.1119     0.6627
		1120     0.9905    -0.0812     0.1107     0.6625
		1280     0.9906    -0.0804     0.1111     0.6625
		1440     0.9906    -0.0795     0.1115     0.6625
		1600     0.9905    -0.0798     0.1121     0.6625
		1760     0.9904    -0.0794     0.1131     0.6627
		1920     0.9905    -0.0786     0.1131     0.6626
		2080     0.9904    -0.0789     0.1135     0.6627
		2240     0.9904    -0.0791     0.1133     0.6627
		2400     0.9905    -0.0783     0.1131     0.6627
		2560     0.9905    -0.0786     0.1124     0.6624
		2720     0.9905    -0.0784     0.1126     0.6626
		2880     0.9905    -0.0785     0.1125     0.6626
		3040     0.9905    -0.0786     0.1126     0.6627
		3200     0.9905    -0.0786     0.1128     0.6627
		3360     0.9906    -0.0779     0.1123     0.6624
		3520     0.9906    -0.0784     0.1122     0.6625
		3680     0.9906    -0.0785     0.1118     0.6624
		3840     0.9907    -0.0787     0.1110     0.6624
		4000     0.9908    -0.0788     0.1101     0.6622
		4160     0.9909    -0.0795     0.1090     0.6621
		4320     0.9910    -0.0792     0.1081     0.6621
		4480     0.9910    -0.0794     0.1076     0.6621
		4640     0.9911    -0.0796     0.1070     0.6620
		4800     0.9911    -0.0800     0.1064     0.6619
		4960     0.9912    -0.0801     0.1058     0.6619
		5120     0.9913    -0.0799     0.1045     0.6617
		5280     0.9914    -0.0804     0.1029     0.6614
		5440     0.9916    -0.0809     0.1014     0.6613
		5600     0.9916    -0.0814     0.1003     0.6613
		5760     0.9916    -0.0821     0.0994     0.6614
		5920     0.9916    -0.0831     0.0987     0.6613
		6080     0.9917    -0.0845     0.0973     0.6612
		6240     0.9917    -0.0858     0.0962     0.6612
		6400     0.9916    -0.0868     0.0956     0.6613
		6560     0.9916    -0.0877     0.0952     0.6613
		6720     0.9916    -0.0882     0.0949     0.6613
		6880     0.9916    -0.0889     0.0941     0.6612
		7040     0.9916    -0.0897     0.0935     0.6610
		7200     0.9916    -0.0896     0.0934     0.6610
		7360     0.9916    -0.0899     0.0929     0.6608
		7520     0.9916    -0.0905     0.0929     0.6607
		7680     0.9916    -0.0897     0.0936     0.6609
		7840     0.9914    -0.0900     0.0946     0.6610
		8000     0.9914    -0.0904     0.0952     0.6610
		8160     0.9914    -0.0899     0.0955     0.6610
		8320     0.9914    -0.0898     0.0953     0.6610
		8480     0.9914    -0.0899     0.0950     0.6610
		8640     0.9914    -0.0898     0.0949     0.6610
		8800     0.9914    -0.0900     0.0947     0.6610
		8960     0.9914    -0.0904     0.0946     0.6611
		9120     0.9913    -0.0910     0.0946     0.6613
		9280     0.9913    -0.0910     0.0952     0.6614
		9440     0.9913    -0.0908     0.0954     0.6615
		9600     0.9913    -0.0907     0.0956     0.6616
		9760     0.9912    -0.0916     0.0959     0.6619
		9920     0.9911    -0.0918     0.0967     0.6620
		10080     0.9910    -0.0921     0.0973     0.6621
		10240     0.9910    -0.0922     0.0976     0.6622
		10400     0.9909    -0.0922     0.0977     0.6622
		10560     0.9909    -0.0913     0.0986     0.6621
		10720     0.9909    -0.0902     0.0995     0.6622
		10880     0.9909    -0.0903     0.0994     0.6621
		11040     0.9910    -0.0894     0.0994     0.6620
		11200     0.9910    -0.0891     0.0997     0.6619
		11360     0.9911    -0.0887     0.0995     0.6618
		11520     0.9911    -0.0878     0.0997     0.6618
		11680     0.9912    -0.0863     0.1005     0.6618
		11840     0.9912    -0.0864     0.1006     0.6618
		12000     0.9911    -0.0859     0.1012     0.6619
		12160     0.9912    -0.0846     0.1023     0.6620
		12320     0.9912    -0.0826     0.1038     0.6620
		12480     0.9912    -0.0813     0.1049     0.6620
		12640     0.9911    -0.0809     0.1054     0.6620
		12800     0.9910    -0.0817     0.1058     0.6621
		12960     0.9909    -0.0822     0.1062     0.6621
		13120     0.9909    -0.0823     0.1069     0.6621
		13280     0.9908    -0.0824     0.1076     0.6621
		13440     0.9907    -0.0826     0.1083     0.6620
		13600     0.9907    -0.0825     0.1085     0.6621
		13760     0.9906    -0.0826     0.1092     0.6623
		13920     0.9905    -0.0831     0.1095     0.6624
		14080     0.9905    -0.0828     0.1099     0.6625
		14240     0.9905    -0.0833     0.1094     0.6626
		14400     0.9905    -0.0832     0.1093     0.6626
		14560     0.9905    -0.0831     0.1093     0.6625
		14720     0.9905    -0.0829     0.1096     0.6625
		14880     0.9905    -0.0834     0.1098     0.6625
		15040     0.9905    -0.0834     0.1098     0.6625
		15200     0.9905    -0.0834     0.1098     0.6625
		15360     0.9905    -0.0834     0.1098     0.6625
		15520     0.9905    -0.0834     0.1098     0.6625
		15680     0.9905    -0.0834     0.1098     0.6625
		15840     0.9905    -0.0834     0.1098     0.6625

#OBJECT 9
	*NodeName swat:LeftArm
	*ANIMATION 0 100 0
		0     0.1351     0.9898    -0.0451     1.5895
		160     0.1354     0.9897    -0.0466     1.5883
		320     0.1362     0.9896    -0.0472     1.5875
		480     0.1367     0.9895    -0.0473     1.5870
		640     0.1370     0.9894    -0.0474     1.5868
		800     0.1377     0.9894    -0.0471     1.5866
		960     0.1377     0.9893    -0.0472     1.5865
		1120     0.1375     0.9894    -0.0466     1.5870
		1280     0.1374     0.9894    -0.0467     1.5869
		1440     0.1373     0.9894    -0.0469     1.5869
		1600     0.1368     0.9895    -0.0473     1.5869
		1760     0.1362     0.9895    -0.0481     1.5868
		1920     0.1357     0.9896    -0.0480     1.5871
		2080     0.1347     0.9897    -0.0484     1.5875
		2240     0.1337     0.9898    -0.0484     1.5881
		2400     0.1328     0.9900    -0.0483     1.5887
		2560     0.1316     0.9901    -0.0481     1.5896
		2720     0.1301     0.9903    -0.0480     1.5906
		2880     0.1287     0.9905    -0.0478     1.5916
		3040     0.1271     0.9907    -0.0479     1.5925
		3200     0.1255     0.9909    -0.0478     1.5936
		3360     0.1241     0.9911    -0.0473     1.5948
		3520     0.1222     0.9914    -0.0472     1.5961
		3680     0.1202     0.9916    -0.0470     1.5974
		3840     0.1183     0.9919    -0.0465     1.5990
		4000     0.1164     0.9921    -0.0457     1.6007
		4160     0.1144     0.9924    -0.0448     1.6026
		4320     0.1125     0.9927    -0.0439     1.6045
		4480     0.1105     0.9929    -0.0433     1.6061
		4640     0.1087     0.9932    -0.0425     1.6079
		4800     0.1068     0.9934    -0.0418     1.6097
		4960     0.1050     0.9936    -0.0413     1.6112
		5120     0.1032     0.9938    -0.0403     1.6130
		5280     0.1014     0.9941    -0.0393     1.6149
		5440     0.0995     0.9943    -0.0384     1.6168
		5600     0.0977     0.9945    -0.0379     1.6185
		5760     0.0959     0.9947    -0.0374     1.6201
		5920     0.0942     0.9949    -0.0370     1.6216
		6080     0.0925     0.9951    -0.0359     1.6235
		6240     0.0909     0.9952    -0.0351     1.6252
		6400     0.0895     0.9954    -0.0347     1.6265
		6560     0.0883     0.9955    -0.0343     1.6276
		6720     0.0874     0.9956    -0.0340     1.6284
		6880     0.0867     0.9957    -0.0333     1.6295
		7040     0.0861     0.9957    -0.0329     1.6302
		7200     0.0858     0.9958    -0.0330     1.6304
		7360     0.0856     0.9958    -0.0329     1.6305
		7520     0.0855     0.9958    -0.0331     1.6305
		7680     0.0856     0.9958    -0.0337     1.6301
		7840     0.0855     0.9957    -0.0345     1.6296
		8000     0.0854     0.9957    -0.0351     1.6293
		8160     0.0855     0.9957    -0.0354     1.6289
		8320     0.0856     0.9957    -0.0352     1.6290
		8480     0.0858     0.9957    -0.0350     1.6290
		8640     0.0859     0.9957    -0.0348     1.6291
		8800     0.0861     0.9957    -0.0345     1.6292
		8960     0.0863     0.9957    -0.0344     1.6292
		9120     0.0864     0.9957    -0.0342     1.6292
		9280     0.0870     0.9956    -0.0345     1.6286
		9440     0.0876     0.9956    -0.0346     1.6281
		9600     0.0882     0.9955    -0.0345     1.6277
		9760     0.0888     0.9955    -0.0346     1.6273
		9920     0.0895     0.9954    -0.0351     1.6264
		10080     0.0904     0.9953    -0.0355     1.6255
		10240     0.0914     0.9952    -0.0357     1.6247
		10400     0.0924     0.9951    -0.0358     1.6239
		10560     0.0939     0.9949    -0.0364     1.6224
		10720     0.0954     0.9948    -0.0370     1.6210
		10880     0.0967     0.9946    -0.0370     1.6201
		11040     0.0982     0.9945    -0.0370     1.6191
		11200     0.0996     0.9943    -0.0374     1.6178
		11360     0.1011     0.9942    -0.0374     1.6169
		11520     0.1027     0.9940    -0.0377     1.6155
		11680     0.1044     0.9938    -0.0383     1.6140
		11840     0.1058     0.9936    -0.0385     1.6128
		12000     0.1073     0.9935    -0.0390     1.6115
		12160     0.1092     0.9932    -0.0395     1.6099
		12320     0.1113     0.9930    -0.0404     1.6078
		12480     0.1133     0.9927    -0.0410     1.6062
		12640     0.1150     0.9925    -0.0413     1.6048
		12800     0.1164     0.9923    -0.0416     1.6037
		12960     0.1179     0.9921    -0.0419     1.6025
		13120     0.1194     0.9919    -0.0426     1.6011
		13280     0.1209     0.9917    -0.0432     1.5998
		13440     0.1223     0.9915    -0.0438     1.5985
		13600     0.1238     0.9913    -0.0441     1.5973
		13760     0.1250     0.9912    -0.0446     1.5962
		13920     0.1261     0.9910    -0.0450     1.5952
		14080     0.1275     0.9908    -0.0454     1.5941
		14240     0.1286     0.9907    -0.0452     1.5936
		14400     0.1298     0.9905    -0.0452     1.5927
		14560     0.1311     0.9903    -0.0452     1.5919
		14720     0.1323     0.9902    -0.0455     1.5910
		14880     0.1333     0.9900    -0.0457     1.5902
		15040     0.1333     0.9900    -0.0457     1.5902
		15200     0.1333     0.9900    -0.0457     1.5902
		15360     0.1333     0.9900    -0.0457     1.5902
		15520     0.1333     0.9900    -0.0457     1.5902
		15680     0.1333     0.9900    -0.0457     1.5902
		15840     0.1333     0.9900    -0.0457     1.5902

#OBJECT 10
	*NodeName swat:LeftForeArm
	*ANIMATION 0 100 0
		0     0.6640     0.5864     0.4639     0.6136
		160     0.6634     0.5859     0.4654     0.6145
		320     0.6631     0.5858     0.4660     0.6148
		480     0.6631     0.5857     0.4661     0.6148
		640     0.6631     0.5857     0.4661     0.6148
		800     0.6633     0.5859     0.4657     0.6146
		960     0.6633     0.5859     0.4656     0.6146
		1120     0.6636     0.5861     0.4649     0.6142
		1280     0.6636     0.5861     0.4649     0.6142
		1440     0.6636     0.5861     0.4649     0.6141
		1600     0.6635     0.5860     0.4651     0.6143
		1760     0.6633     0.5859     0.4656     0.6146
		1920     0.6634     0.5859     0.4654     0.6144
		2080     0.6633     0.5859     0.4657     0.6146
		2240     0.6634     0.5859     0.4655     0.6145
		2400     0.6635     0.5860     0.4651     0.6143
		2560     0.6637     0.5861     0.4647     0.6141
		2720     0.6639     0.5863     0.4643     0.6138
		2880     0.6641     0.5864     0.4638     0.6135
		3040     0.6642     0.5865     0.4635     0.6134
		3200     0.6644     0.5867     0.4631     0.6131
		3360     0.6648     0.5869     0.4622     0.6126
		3520     0.6650     0.5871     0.4617     0.6123
		3680     0.6651     0.5872     0.4613     0.6121
		3840     0.6655     0.5874     0.4605     0.6117
		4000     0.6660     0.5878     0.4593     0.6110
		4160     0.6665     0.5882     0.4580     0.6103
		4320     0.6671     0.5886     0.4567     0.6096
		4480     0.6675     0.5889     0.4557     0.6090
		4640     0.6681     0.5893     0.4543     0.6082
		4800     0.6686     0.5897     0.4531     0.6076
		4960     0.6689     0.5899     0.4524     0.6072
		5120     0.6694     0.5903     0.4511     0.6064
		5280     0.6699     0.5906     0.4498     0.6058
		5440     0.6704     0.5910     0.4488     0.6052
		5600     0.6706     0.5912     0.4481     0.6048
		5760     0.6710     0.5914     0.4473     0.6044
		5920     0.6712     0.5915     0.4468     0.6041
		6080     0.6717     0.5919     0.4454     0.6034
		6240     0.6722     0.5923     0.4443     0.6028
		6400     0.6724     0.5924     0.4437     0.6025
		6560     0.6727     0.5926     0.4430     0.6021
		6720     0.6728     0.5927     0.4427     0.6019
		6880     0.6732     0.5930     0.4419     0.6015
		7040     0.6733     0.5930     0.4416     0.6014
		7200     0.6732     0.5930     0.4418     0.6015
		7360     0.6731     0.5929     0.4421     0.6016
		7520     0.6729     0.5928     0.4425     0.6018
		7680     0.6726     0.5925     0.4433     0.6023
		7840     0.6721     0.5922     0.4445     0.6029
		8000     0.6718     0.5920     0.4453     0.6033
		8160     0.6716     0.5918     0.4458     0.6036
		8320     0.6716     0.5918     0.4457     0.6036
		8480     0.6716     0.5919     0.4457     0.6035
		8640     0.6717     0.5919     0.4456     0.6035
		8800     0.6718     0.5920     0.4453     0.6033
		8960     0.6718     0.5920     0.4452     0.6033
		9120     0.6718     0.5920     0.4452     0.6033
		9280     0.6717     0.5919     0.4455     0.6035
		9440     0.6716     0.5918     0.4458     0.6036
		9600     0.6715     0.5918     0.4459     0.6037
		9760     0.6714     0.5917     0.4462     0.6038
		9920     0.6711     0.5915     0.4469     0.6042
		10080     0.6708     0.5913     0.4476     0.6046
		10240     0.6706     0.5912     0.4481     0.6048
		10400     0.6705     0.5910     0.4485     0.6050
		10560     0.6701     0.5908     0.4494     0.6055
		10720     0.6697     0.5905     0.4503     0.6060
		10880     0.6696     0.5904     0.4507     0.6062
		11040     0.6694     0.5903     0.4510     0.6064
		11200     0.6691     0.5901     0.4518     0.6068
		11360     0.6690     0.5900     0.4521     0.6070
		11520     0.6687     0.5897     0.4529     0.6074
		11680     0.6683     0.5895     0.4538     0.6079
		11840     0.6681     0.5893     0.4543     0.6082
		12000     0.6677     0.5891     0.4551     0.6086
		12160     0.6675     0.5889     0.4557     0.6090
		12320     0.6670     0.5885     0.4569     0.6096
		12480     0.6667     0.5883     0.4576     0.6100
		12640     0.6665     0.5882     0.4581     0.6103
		12800     0.6663     0.5880     0.4586     0.6106
		12960     0.6660     0.5878     0.4592     0.6109
		13120     0.6657     0.5876     0.4600     0.6114
		13280     0.6654     0.5874     0.4607     0.6118
		13440     0.6651     0.5871     0.4615     0.6122
		13600     0.6648     0.5870     0.4620     0.6125
		13760     0.6646     0.5868     0.4626     0.6129
		13920     0.6644     0.5866     0.4631     0.6131
		14080     0.6642     0.5865     0.4636     0.6134
		14240     0.6642     0.5865     0.4635     0.6134
		14400     0.6641     0.5865     0.4636     0.6134
		14560     0.6641     0.5864     0.4637     0.6135
		14720     0.6639     0.5863     0.4641     0.6137
		14880     0.6638     0.5862     0.4644     0.6139
		15040     0.6638     0.5862     0.4644     0.6139
		15200     0.6638     0.5862     0.4644     0.6139
