#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 31 30 160 38

#OBJECT 0
	*NodeName swat:Hips
	*ANIMATION 0 31 0
		3520    -0.1554    -0.7600    -0.6311     1.9036
		3680    -0.1509    -0.7622    -0.6295     1.8982
		3840    -0.1465    -0.7649    -0.6272     1.8932
		4000    -0.1433    -0.7679    -0.6244     1.8892
		4160    -0.1422    -0.7704    -0.6215     1.8866
		4320    -0.1429    -0.7720    -0.6193     1.8853
		4480    -0.1448    -0.7724    -0.6184     1.8851
		4640    -0.1468    -0.7716    -0.6190     1.8854
		4800    -0.1480    -0.7699    -0.6208     1.8860

#OBJECT 20
	*NodeName swat:RightForeArm
	*ANIMATION 0 31 0
		0     0.0000    -0.0000    -1.0000     1.6891
		160     0.0000    -0.0000    -1.0000     1.6910
		320    -0.0000     0.0000    -1.0000     1.6942
		480     0.0000    -0.0000    -1.0000     1.6975
		640     0.0000    -0.0000    -1.0000     1.7004
		800    -0.0000     0.0000    -1.0000     1.7023
		960     0.0000    -0.0000    -1.0000     1.7027
		1120    -0.0000     0.0000    -1.0000     1.7013
		1280    -0.0000     0.0000    -1.0000     1.6982
		1440     0.0000    -0.0000    -1.0000     1.6938
		1600     0.0000    -0.0000    -1.0000     1.6890
		1760    -0.0000    -0.0000    -1.0000     1.6844
		1920    -0.0000     0.0000    -1.0000     1.6807
		2080     0.0000    -0.0000    -1.0000     1.6783
		2240     0.0000    -0.0000    -1.0000     1.6771
		2400    -0.0000     0.0000    -1.0000     1.6763
		2560     0.0000    -0.0000    -1.0000     1.6755
		2720     0.0000    -0.0000    -1.0000     1.6741
		2880    -0.0000     0.0000    -1.0000     1.6724
		3040     0.0000    -0.0000    -1.0000     1.6707
		3200     0.0000    -0.0000    -1.0000     1.6697
		3360     0.0000    -0.0000    -1.0000     1.6701
		3520     0.0000    -0.0000    -1.0000     1.6718
		3680     0.0000    -0.0000    -1.0000     1.6744
		3840     0.0000    -0.0000    -1.0000     1.6773
		4000     0.0000    -0.0000    -1.0000     1.6798
		4160     0.0000    -0.0000    -1.0000     1.6815
		4320    -0.0000     0.0000    -1.0000     1.6826
		4480    -0.0000     0.0000    -1.0000     1.6834
		4640    -0.0000     0.0000    -1.0000     1.6849
		4800    -0.0000     0.0000    -1.0000     1.6875

#OBJECT 21
	*NodeName swat:RightHand
	*ANIMATION 0 31 0
		0     0.7546     0.1117     0.6466     0.8390
		160     0.7467     0.1314     0.6520     0.8367
		320     0.7370     0.1502     0.6590     0.8414
		480     0.7271     0.1636     0.6667     0.8477
		640     0.7184     0.1702     0.6745     0.8560
		800     0.7120     0.1688     0.6816     0.8660
		960     0.7088     0.1589     0.6873     0.8764
		1120     0.7090     0.1410     0.6910     0.8852
		1280     0.7121     0.1167     0.6923     0.8910
		1440     0.7169     0.0890     0.6914     0.8932
		1600     0.7221     0.0621     0.6890     0.8922
		1760     0.7264     0.0407     0.6861     0.8892
		1920     0.7287     0.0293     0.6842     0.8857
		2080     0.7287     0.0305     0.6841     0.8828
		2240     0.7266     0.0436     0.6857     0.8813
		2400     0.7233     0.0644     0.6875     0.8822
		2560     0.7202     0.0867     0.6883     0.8849
		2720     0.7189     0.1051     0.6871     0.8877
		2880     0.7205     0.1154     0.6838     0.8892
		3040     0.7250     0.1160     0.6789     0.8884
		3200     0.7318     0.1072     0.6730     0.8853
		3360     0.7394     0.0916     0.6670     0.8807
		3520     0.7466     0.0728     0.6613     0.8751
		3680     0.7526     0.0548     0.6562     0.8689
		3840     0.7573     0.0412     0.6518     0.8624
		4000     0.7608     0.0342     0.6481     0.8560
		4160     0.7634     0.0347     0.6450     0.8505
		4320     0.7651     0.0422     0.6425     0.8462
		4480     0.7655     0.0554     0.6410     0.8432
		4640     0.7641     0.0724     0.6410     0.8413
		4800     0.7604     0.0910     0.6431     0.8398

#OBJECT 22
	*NodeName swat:RightInHandThumb
	*ANIMATION 0 31 0
		0    -0.6170    -0.6065     0.5015     0.4418
		160    -0.6199    -0.6111     0.4921     0.4374
		320    -0.6253    -0.6196     0.4744     0.4296
		480    -0.6282    -0.6243     0.4643     0.4253
		640    -0.6310    -0.6288     0.4543     0.4213
		800    -0.6318    -0.6301     0.4515     0.4202
		960    -0.6315    -0.6296     0.4526     0.4206
		1120    -0.6365    -0.6379     0.4334     0.4133
		1280    -0.6386    -0.6414     0.4252     0.4103
		1440    -0.6355    -0.6363     0.4373     0.4147
		1600    -0.6327    -0.6316     0.4481     0.4188
		1760    -0.6296    -0.6265     0.4594     0.4233
		1920    -0.6284    -0.6244     0.4640     0.4252
		2080    -0.6269    -0.6221     0.4690     0.4273
		2240    -0.6262    -0.6209     0.4716     0.4283
		2400    -0.6281    -0.6239     0.4651     0.4256
		2560    -0.6310    -0.6286     0.4546     0.4214
		2720    -0.6317    -0.6298     0.4521     0.4203
		2880    -0.6312    -0.6289     0.4539     0.4211
		3040    -0.6277    -0.6232     0.4665     0.4262
		3200    -0.6206    -0.6119     0.4903     0.4365
		3360    -0.6162    -0.6050     0.5042     0.4430
		3520    -0.6166    -0.6056     0.5030     0.4425
		3680    -0.6221    -0.6142     0.4855     0.4343
		3840    -0.6251    -0.6190     0.4755     0.4300
		4000    -0.6206    -0.6118     0.4904     0.4366
		4160    -0.6155    -0.6038     0.5066     0.4441
		4320    -0.6143    -0.6020     0.5102     0.4459
		4480    -0.6153    -0.6035     0.5072     0.4445
		4640    -0.6162    -0.6049     0.5043     0.4431
		4800    -0.6166    -0.6056     0.5031     0.4425

#OBJECT 23
	*NodeName swat:RightHandThumb1
	*ANIMATION 0 31 0
		0    -0.6367     0.7379     0.2238     0.4448
		160    -0.6530     0.7176     0.2421     0.4363
		320    -0.6694     0.6910     0.2728     0.4209
		480    -0.6733     0.6806     0.2890     0.4125
		640    -0.6708     0.6761     0.3050     0.4041
		800    -0.6648     0.6814     0.3062     0.4026
		960    -0.6598     0.6898     0.2980     0.4059
		1120    -0.6731     0.6610     0.3317     0.3916
		1280    -0.6757     0.6488     0.3500     0.3841
		1440    -0.6682     0.6676     0.3284     0.3930
		1600    -0.6587     0.6862     0.3086     0.4007
		1760    -0.6495     0.7031     0.2896     0.4083
		1920    -0.6471     0.7085     0.2816     0.4119
		2080    -0.6433     0.7171     0.2682     0.4185
		2240    -0.6447     0.7181     0.2620     0.4219
		2400    -0.6471     0.7130     0.2698     0.4173
		2560    -0.6624     0.6901     0.2915     0.4080
		2720    -0.6718     0.6772     0.3003     0.4049
		2880    -0.6816     0.6637     0.3082     0.4022
		3040    -0.6775     0.6726     0.2979     0.4065
		3200    -0.6647     0.7000     0.2612     0.4250
		3360    -0.6609     0.7107     0.2411     0.4381
		3520    -0.6708     0.6984     0.2494     0.4351
		3680    -0.6955     0.6597     0.2847     0.4189
		3840    -0.7026     0.6435     0.3038     0.4102
		4000    -0.6811     0.6797     0.2722     0.4236
		4160    -0.6554     0.7179     0.2345     0.4422
		4320    -0.6449     0.7309     0.2233     0.4474
		4480    -0.6403     0.7350     0.2229     0.4465
		4640    -0.6376     0.7373     0.2233     0.4458
		4800    -0.6356     0.7391     0.2231     0.4452

#OBJECT 24
	*NodeName swat:RightHandThumb2_End
	*ANIMATION 0 0 0

#OBJECT 25
	*NodeName swat:RightHandIndex1
	*ANIMATION 0 31 0
		0     0.0409    -0.9253    -0.3771     0.2336
		160     0.0414    -0.9248    -0.3783     0.2355
		320     0.0416    -0.9295    -0.3664     0.2432
		480     0.0411    -0.9354    -0.3512     0.2489
		640     0.0409    -0.9381    -0.3441     0.2521
		800     0.0408    -0.9404    -0.3377     0.2557
		960     0.0410    -0.9409    -0.3361     0.2577
		1120     0.0405    -0.9454    -0.3233     0.2636
		1280     0.0403    -0.9456    -0.3227     0.2627
		1440     0.0408    -0.9419    -0.3334     0.2587
		1600     0.0413    -0.9374    -0.3458     0.2534
		1760     0.0412    -0.9349    -0.3525     0.2488
		1920     0.0414    -0.9333    -0.3568     0.2476
		2080     0.0420    -0.9307    -0.3634     0.2472
		2240     0.0427    -0.9287    -0.3684     0.2486
		2400     0.0428    -0.9299    -0.3653     0.2507
		2560     0.0424    -0.9342    -0.3543     0.2547
		2720     0.0416    -0.9372    -0.3464     0.2552
		2880     0.0408    -0.9382    -0.3437     0.2518
		3040     0.0401    -0.9349    -0.3525     0.2420
		3200     0.0398    -0.9282    -0.3699     0.2307
		3360     0.0397    -0.9248    -0.3783     0.2257
		3520     0.0397    -0.9250    -0.3779     0.2260
		3680     0.0399    -0.9315    -0.3616     0.2361
		3840     0.0398    -0.9353    -0.3516     0.2407
		4000     0.0396    -0.9332    -0.3572     0.2366
		4160     0.0390    -0.9336    -0.3561     0.2338
		4320     0.0388    -0.9334    -0.3569     0.2321
		4480     0.0390    -0.9333    -0.3569     0.2332
		4640     0.0398    -0.9304    -0.3643     0.2339
		4800     0.0405    -0.9267    -0.3737     0.2329

#OBJECT 26
	*NodeName swat:RightHandIndex2
	*ANIMATION 0 0 0

#OBJECT 27
	*NodeName swat:RightHandIndex3_End
	*ANIMATION 0 0 0

#OBJECT 28
	*NodeName swat:LeftUpLeg
	*ANIMATION 0 31 0
		0     0.8795    -0.1794    -0.4408     0.3559
		160     0.8093    -0.3400    -0.4790     0.3193
		320     0.6367    -0.5349    -0.5554     0.2931
		480     0.3585    -0.7250    -0.5880     0.2850
		640     0.0581    -0.8503    -0.5232     0.3010
		800    -0.1200    -0.8311    -0.5430     0.2959
		960    -0.1489    -0.6911    -0.7073     0.2894
		1120    -0.0556    -0.5023    -0.8629     0.2892
		1280     0.1089    -0.3208    -0.9409     0.2906
		1440     0.2478    -0.1437    -0.9581     0.2733
		1600     0.3128    -0.0544    -0.9483     0.2790
		1760     0.3691    -0.0317    -0.9288     0.3010
		1920     0.4438     0.0215    -0.8959     0.3056
		2080     0.5439     0.0769    -0.8356     0.2909
		2240     0.6228     0.0945    -0.7767     0.3113
		2400     0.7083     0.1184    -0.6959     0.3302
		2560     0.7733     0.1469    -0.6168     0.3524
		2720     0.8299     0.1611    -0.5342     0.3780
		2880     0.8657     0.1718    -0.4701     0.4070
		3040     0.8799     0.1839    -0.4381     0.4360
		3200     0.8815     0.1930    -0.4310     0.4595
		3360     0.8904     0.2010    -0.4083     0.4848
		3520     0.8773     0.2036    -0.4345     0.4758
		3680     0.8934     0.1269    -0.4310     0.5212
		3840     0.8793     0.1083    -0.4638     0.4996
		4000     0.8862     0.0604    -0.4593     0.4969
		4160     0.9090     0.0530    -0.4134     0.4726
		4320     0.9301     0.0709    -0.3605     0.4460
		4480     0.9318     0.0604    -0.3579     0.4222
		4640     0.9279     0.0310    -0.3715     0.4048
		4800     0.9196    -0.0289    -0.3918     0.3793

#OBJECT 29
	*NodeName swat:LeftLeg
	*ANIMATION 0 31 0
		0    -0.9736    -0.1797    -0.1410     0.8883
		160    -0.9722    -0.2084    -0.1066     0.9087
		320    -0.9655    -0.2428    -0.0937     0.8803
		480    -0.9633    -0.2584    -0.0728     0.7958
		640    -0.9809    -0.1742     0.0867     0.6729
		800    -0.9629    -0.1275     0.2377     0.5578
		960    -0.9459    -0.0947     0.3105     0.4966
		1120    -0.9586    -0.0489     0.2806     0.4995
		1280    -0.9757    -0.0172     0.2186     0.5307
		1440    -0.9922    -0.0288     0.1217     0.5534
		1600    -0.9962    -0.0345     0.0797     0.5470
		1760    -0.9974    -0.0309     0.0654     0.5302
		1920    -0.9993    -0.0341     0.0125     0.4999
		2080    -0.9960    -0.0403    -0.0802     0.4783
		2240    -0.9952    -0.0254    -0.0945     0.4892
		2400    -0.9916    -0.0159    -0.1285     0.5191
		2560    -0.9872    -0.0089    -0.1593     0.5637
		2720    -0.9874     0.0024    -0.1585     0.6235
		2880    -0.9898     0.0205    -0.1410     0.6706
		3040    -0.9891     0.0426    -0.1409     0.6784
		3200    -0.9854     0.0826    -0.1488     0.6287
		3360    -0.9743     0.1163    -0.1931     0.5408
		3520    -0.9307     0.2173    -0.2942     0.3971
		3680    -0.9081     0.2501    -0.3359     0.4165
		3840    -0.8435     0.3036    -0.4431     0.3932
		4000    -0.9591     0.2386    -0.1522     0.5283
		4160    -0.9862     0.1647    -0.0170     0.6489
		4320    -0.9952     0.0955    -0.0212     0.7362
		4480    -0.9940     0.0161    -0.1085     0.7944
		4640    -0.9772    -0.0818    -0.1958     0.8464
		4800    -0.9768    -0.1350    -0.1664     0.8689

#OBJECT 30
	*NodeName swat:LeftFoot
	*ANIMATION 0 31 0
		0     0.2972     0.1093    -0.9485     0.1776
		160     0.3448    -0.1455    -0.9273     0.2136
		320     0.3026    -0.3994    -0.8654     0.1859
		480     0.1182    -0.7514    -0.6492     0.1240
		640    -0.1272    -0.6214    -0.7731     0.1061
		800     0.1891     0.3152    -0.9300     0.0898
		960     0.6242     0.6679    -0.4052     0.2017
		1120     0.7487     0.6110    -0.2571     0.3129
		1280     0.8250     0.5168    -0.2289     0.3601
		1440     0.8644     0.4407    -0.2422     0.3451
		1600     0.8915     0.3504    -0.2873     0.2971
		1760     0.9000     0.2616    -0.3485     0.2529
		1920     0.8797     0.1799    -0.4401     0.2093
		2080     0.8246     0.0845    -0.5594     0.1741
		2240     0.7573    -0.0769    -0.6486     0.1603
		2400     0.6797    -0.2220    -0.6991     0.1600
		2560     0.6146    -0.3394    -0.7121     0.1702
		2720     0.5506    -0.3948    -0.7355     0.1982
		2880     0.4522    -0.4257    -0.7837     0.2378
		3040     0.3024    -0.4723    -0.8280     0.2725
		3200     0.0671    -0.5541    -0.8298     0.3047
		3360    -0.2174    -0.6455    -0.7322     0.3360
		3520    -0.4457    -0.7382    -0.5064     0.3940
		3680    -0.6568    -0.4653    -0.5934     0.2374
		3840    -0.7666     0.5386    -0.3496     0.2863
		4000    -0.4659     0.8220    -0.3274     0.2547
		4160    -0.1196     0.8977    -0.4241     0.2198
		4320     0.0448     0.8661    -0.4978     0.1960
		4480    -0.0498     0.8383    -0.5430     0.1726
		4640    -0.0948     0.7208    -0.6867     0.1606
		4800     0.0551     0.3676    -0.9284     0.2069

#OBJECT 31
	*NodeName swat:LeftToeBase
	*ANIMATION 0 31 0
		0     1.0000     0.0000    -0.0000     0.0251
		160     1.0000     0.0000    -0.0000     0.0233
		320     1.0000    -0.0000    -0.0000     0.0323
		480     1.0000    -0.0000     0.0000     0.0412
		640     0.9814     0.1916     0.0104     0.0899
		800     0.9968     0.0793     0.0092     0.2107
		960     1.0000    -0.0000     0.0000     0.2609
		1120     1.0000     0.0000     0.0000     0.1995
		1280     1.0000     0.0000     0.0000     0.0712
		1440     1.0000     0.0000     0.0000     0.0469
		1600     1.0000     0.0000    -0.0000     0.0498
		1760     1.0000     0.0000    -0.0000     0.0532
		1920     1.0000     0.0000    -0.0000     0.0565
		2080     1.0000     0.0000    -0.0000     0.0595
		2240     1.0000     0.0000     0.0000     0.0609
		2400     1.0000    -0.0000     0.0000     0.0639
		2560     1.0000    -0.0000    -0.0000     0.0664
		2720     1.0000     0.0000     0.0000     0.0699
		2880     1.0000     0.0000     0.0000     0.0716
		3040     1.0000     0.0000     0.0000     0.0733
		3200     1.0000     0.0000    -0.0000     0.0710
		3360     1.0000    -0.0000     0.0000     0.0673
		3520     1.0000     0.0000     0.0000     0.0582
		3680    -1.0000    -0.0000    -0.0000     0.0126
		3840    -1.0000    -0.0000     0.0001     0.0051
		4000     1.0000     0.0000     0.0000     0.0301
		4160     1.0000     0.0000    -0.0000     0.0368
		4320     1.0000    -0.0000     0.0000     0.0593
		4480     1.0000     0.0000     0.0000     0.0727
		4640     1.0000     0.0000    -0.0000     0.0559
		4800     1.0000    -0.0000     0.0000     0.0309

#OBJECT 32
	*NodeName swat:LeftFootToeBase_End
	*ANIMATION 0 0 0

#OBJECT 33
	*NodeName swat:RightUpLeg
	*ANIMATION 0 31 0
		0     0.2529     0.2253     0.9409     0.3325
		160     0.3931     0.2806     0.8756     0.3470
		320     0.5140     0.3375     0.7886     0.3853
		480     0.5885     0.3830     0.7120     0.4328
		640     0.6118     0.4252     0.6670     0.4772
		800     0.6462     0.4755     0.5970     0.5223
		960     0.6706     0.5189     0.5301     0.5886
		1120     0.6495     0.5608     0.5134     0.6571
		1280     0.6608     0.5615     0.4980     0.7239
		1440     0.6539     0.5633     0.5050     0.7457
		1600     0.6423     0.5575     0.5261     0.7233
		1760     0.6586     0.5134     0.5501     0.6851
		1920     0.6466     0.5155     0.5623     0.6484
		2080     0.6319     0.4774     0.6105     0.5780
		2240     0.5901     0.4202     0.6894     0.4985
		2400     0.4874     0.3391     0.8046     0.4089
		2560     0.2306     0.2278     0.9460     0.3267
		2720    -0.2581     0.1443     0.9553     0.2900
		2880    -0.6616    -0.0679     0.7467     0.3349
		3040    -0.8467    -0.1288     0.5162     0.4048
		3200    -0.9105    -0.1610     0.3810     0.5077
		3360    -0.9178    -0.2062     0.3392     0.6074
		3520    -0.8966    -0.2413     0.3714     0.7018
		3680    -0.8744    -0.3147     0.3693     0.6917
		3840    -0.8310    -0.3610     0.4233     0.6042
		4000    -0.7522    -0.3474     0.5600     0.5263
		4160    -0.6402    -0.2965     0.7087     0.4511
		4320    -0.4681    -0.1655     0.8681     0.3837
		4480    -0.2567    -0.0179     0.9663     0.3479
		4640    -0.0483     0.0876     0.9950     0.3288
		4800     0.1077     0.1635     0.9806     0.3231

#OBJECT 34
	*NodeName swat:RightLeg
	*ANIMATION 0 31 0
		0    -0.9300     0.0573     0.3632     0.4783
		160    -0.9365     0.0820     0.3408     0.5069
		320    -0.9466     0.0898     0.3096     0.5540
		480    -0.9540     0.0957     0.2843     0.5912
		640    -0.9567     0.1020     0.2727     0.5926
		800    -0.9683     0.1321     0.2121     0.5451
		960    -0.9809     0.1642     0.1043     0.4857
		1120    -0.9842     0.1556     0.0849     0.4170
		1280    -0.9975     0.0648    -0.0270     0.4798
		1440    -0.9529    -0.0688    -0.2955     0.5775
		1600    -0.9636    -0.0969    -0.2493     0.6626
		1760    -0.9920    -0.0388    -0.1200     0.7736
		1920    -0.9797    -0.1356    -0.1477     0.9387
		2080    -0.9839    -0.1333    -0.1194     1.0724
		2240    -0.9908    -0.1105    -0.0778     1.1608
		2400    -0.9991    -0.0426     0.0088     1.1921
		2560    -0.9889     0.0614     0.1353     1.1812
		2720    -0.9844     0.0388     0.1714     1.0976
		2880    -0.9810     0.0614     0.1843     0.9426
		3040    -0.9710     0.0431     0.2352     0.7611
		3200    -0.9490     0.0725     0.3068     0.5197
		3360    -0.8805     0.1220     0.4580     0.2866
		3520    -0.2741     0.1119     0.9552     0.1550
		3680    -0.2417     0.1062     0.9645     0.1554
		3840    -0.8090     0.0384     0.5865     0.2039
		4000    -0.9383    -0.0392     0.3435     0.3298
		4160    -0.9594    -0.0519     0.2773     0.4503
		4320    -0.9660    -0.0480     0.2542     0.5261
		4480    -0.9656    -0.0271     0.2584     0.5434
		4640    -0.9584     0.0058     0.2854     0.5249
		4800    -0.9451     0.0342     0.3251     0.4860

#OBJECT 35
	*NodeName swat:RightFoot
	*ANIMATION 0 31 0
		0     0.6635    -0.0329     0.7475     0.2720
		160     0.6121    -0.0937     0.7852     0.2605
		320     0.5698    -0.1630     0.8055     0.2442
		480     0.4599    -0.2534     0.8511     0.2246
		640     0.2382    -0.3439     0.9083     0.2137
		800    -0.0229    -0.3968     0.9176     0.2638
		960     0.1033    -0.3919     0.9142     0.3018
		1120     0.3555    -0.4169     0.8365     0.2687
		1280     0.6284    -0.3850     0.6760     0.2693
		1440     0.4190    -0.2529     0.8721     0.2772
		1600     0.2310    -0.2350     0.9442     0.1797
		1760     0.1698    -0.3673     0.9145     0.0839
		1920     0.1700     0.0256     0.9851     0.1705
		2080     0.0163    -0.0291     0.9994     0.2236
		2240    -0.2456    -0.1627     0.9556     0.2731
		2400    -0.5742    -0.3363     0.7465     0.2949
		2560    -0.8377    -0.4490     0.3108     0.3334
		2720    -0.8550    -0.4222     0.3012     0.4207
		2880    -0.8216    -0.4578     0.3397     0.4962
		3040    -0.7551    -0.5528     0.3525     0.4399
		3200    -0.5369    -0.7611     0.3639     0.3325
		3360    -0.0784    -0.6660     0.7419     0.1966
		3520     0.5326     0.0046     0.8464     0.1932
		3680     0.8278     0.1625     0.5369     0.3561
		3840     0.8553     0.1690     0.4897     0.5531
		4000     0.8599     0.1246     0.4951     0.6216
		4160     0.8616     0.0927     0.4990     0.6148
		4320     0.8663     0.0721     0.4944     0.5670
		4480     0.8573     0.0549     0.5119     0.4883
		4640     0.8219     0.0347     0.5685     0.4026
		4800     0.7446     0.0128     0.6674     0.3238

#OBJECT 36
	*NodeName swat:RightToeBase
	*ANIMATION 0 31 0
		0     1.0000    -0.0000     0.0000     0.0366
		160     1.0000     0.0000    -0.0000     0.0325
		320     1.0000     0.0000     0.0000     0.0339
		480     1.0000    -0.0000    -0.0000     0.0389
		640     1.0000    -0.0000    -0.0000     0.0221
		800     1.0000     0.0000    -0.0000     0.0122
		960     1.0000     0.0000    -0.0000     0.0148
		1120     1.0000     0.0000    -0.0000     0.0266
		1280     1.0000    -0.0000     0.0000     0.0285
		1440     1.0000    -0.0000    -0.0000     0.0412
		1600     1.0000    -0.0000     0.0000     0.0305
		1760     1.0000     0.0000    -0.0000     0.0136
		1920     1.0000    -0.0000     0.0000     0.0224
		2080     0.5562    -0.8310    -0.0134     0.0414
		2240     1.0000     0.0000     0.0000     0.0069
		2400     1.0000     0.0000     0.0000     0.0082
		2560     1.0000     0.0000     0.0000     0.0071
		2720     1.0000     0.0000     0.0000     0.0080
		2880     1.0000    -0.0000     0.0000     0.0538
		3040     0.9944    -0.1053    -0.0092     0.2047
		3200     0.9773     0.2102     0.0276     0.5399
		3360     0.9898     0.1388     0.0336     0.5234
		3520     1.0000     0.0000    -0.0000     0.4321
		3680     1.0000    -0.0000     0.0000     0.3358
		3840     1.0000     0.0000     0.0000     0.1287
		4000     1.0000     0.0000     0.0000     0.0756
		4160     1.0000     0.0000     0.0000     0.0607
		4320     1.0000     0.0000    -0.0000     0.0491
		4480     1.0000    -0.0000    -0.0000     0.0432
		4640     1.0000     0.0000    -0.0000     0.0402
		4800     1.0000     0.0000    -0.0000     0.0385

#OBJECT 37
	*NodeName swat:RightFootToeBase_End
	*ANIMATION 0 0 0
