#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 42 30 160 38

#OBJECT 0
	*NodeName swat:Hips
	*ANIMATION 0 42 0
		3200    -0.8337    -0.4885     0.2576     0.3646
		3360    -0.8335    -0.4888     0.2577     0.3648
		3520    -0.8340    -0.4880     0.2576     0.3646
		3680    -0.8353    -0.4859     0.2572     0.3640
		3840    -0.8367    -0.4838     0.2569     0.3633
		4000    -0.8381    -0.4815     0.2565     0.3626
		4160    -0.8403    -0.4779     0.2559     0.3615
		4320    -0.8435    -0.4727     0.2551     0.3600
		4480    -0.8462    -0.4683     0.2544     0.3587
		4640    -0.8469    -0.4671     0.2542     0.3583
		4800    -0.8461    -0.4683     0.2544     0.3587
		4960    -0.8451    -0.4701     0.2547     0.3592
		5120    -0.8429    -0.4737     0.2552     0.3602
		5280    -0.8376    -0.4823     0.2566     0.3629
		5440    -0.8294    -0.4951     0.2587     0.3670
		5600    -0.8224    -0.5057     0.2605     0.3704
		5760    -0.8202    -0.5090     0.2610     0.3715
		5920    -0.8214    -0.5072     0.2607     0.3709
		6080    -0.8213    -0.5074     0.2608     0.3709
		6240    -0.8172    -0.5134     0.2618     0.3730
		6400    -0.8104    -0.5234     0.2634     0.3765
		6560    -0.8035    -0.5331     0.2651     0.3800

#OBJECT 14
	*NodeName swat:LeftHandThumb2_End
	*ANIMATION 0 0 0

#OBJECT 15
	*NodeName swat:LeftHandIndex1
	*ANIMATION 0 42 0
		0     0.0247     0.9964     0.0815     0.5904
		160     0.0230     0.9969     0.0747     0.5986
		320     0.0217     0.9973     0.0695     0.6066
		480     0.0213     0.9975     0.0676     0.6113
		640     0.0216     0.9974     0.0684     0.6117
		800     0.0218     0.9974     0.0693     0.6109
		960     0.0212     0.9975     0.0672     0.6131
		1120     0.0198     0.9979     0.0619     0.6200
		1280     0.0183     0.9983     0.0562     0.6293
		1440     0.0174     0.9984     0.0530     0.6374
		1600     0.0176     0.9984     0.0529     0.6420
		1760     0.0183     0.9983     0.0550     0.6423
		1920     0.0191     0.9981     0.0579     0.6387
		2080     0.0198     0.9980     0.0607     0.6317
		2240     0.0205     0.9978     0.0637     0.6227
		2400     0.0211     0.9976     0.0666     0.6138
		2560     0.0215     0.9974     0.0687     0.6068
		2720     0.0217     0.9973     0.0700     0.6021
		2880     0.0218     0.9972     0.0709     0.5987
		3040     0.0221     0.9972     0.0720     0.5966
		3200     0.0223     0.9971     0.0727     0.5963
		3360     0.0221     0.9972     0.0718     0.5987
		3520     0.0214     0.9974     0.0689     0.6035
		3680     0.0204     0.9977     0.0651     0.6092
		3840     0.0195     0.9979     0.0617     0.6144
		4000     0.0189     0.9981     0.0591     0.6198
		4160     0.0181     0.9983     0.0561     0.6263
		4320     0.0171     0.9985     0.0524     0.6329
		4480     0.0163     0.9986     0.0494     0.6366
		4640     0.0160     0.9987     0.0486     0.6368
		4800     0.0161     0.9987     0.0491     0.6364
		4960     0.0161     0.9987     0.0487     0.6382
		5120     0.0157     0.9988     0.0473     0.6407
		5280     0.0156     0.9988     0.0472     0.6400
		5440     0.0164     0.9986     0.0500     0.6349
		5600     0.0178     0.9983     0.0549     0.6280
		5760     0.0193     0.9980     0.0603     0.6209
		5920     0.0208     0.9976     0.0659     0.6126
		6080     0.0224     0.9971     0.0725     0.6021
		6240     0.0241     0.9965     0.0794     0.5916
		6400     0.0252     0.9961     0.0840     0.5855
		6560     0.0254     0.9961     0.0846     0.5856

#OBJECT 16
	*NodeName swat:LeftHandIndex2
	*ANIMATION 0 42 0
		0     0.0000     1.0000    -0.0000     1.0498
		160     0.0000     1.0000    -0.0000     1.0506
		320     0.0000     1.0000    -0.0000     1.0513
		480     0.0000     1.0000     0.0000     1.0516
		640     0.0000     1.0000    -0.0000     1.0516
		800    -0.0000     1.0000    -0.0000     1.0514
		960    -0.0000     1.0000    -0.0000     1.0513
		1120     0.0000     1.0000    -0.0000     1.0514
		1280    -0.0000     1.0000    -0.0000     1.0517
		1440    -0.0000     1.0000    -0.0000     1.0522
		1600    -0.0000     1.0000     0.0000     1.0527
		1760     0.0000     1.0000    -0.0000     1.0530
		1920    -0.0000     1.0000    -0.0000     1.0526
		2080     0.0000     1.0000    -0.0000     1.0516
		2240     0.0000     1.0000     0.0000     1.0505
		2400     0.0000     1.0000    -0.0000     1.0498
		2560     0.0000     1.0000    -0.0000     1.0497
		2720     0.0000     1.0000    -0.0000     1.0498
		2880    -0.0000     1.0000     0.0000     1.0498
		3040    -0.0000     1.0000    -0.0000     1.0494
		3200    -0.0000     1.0000     0.0000     1.0490
		3360     0.0000     1.0000     0.0000     1.0489
		3520    -0.0000     1.0000     0.0000     1.0493
		3680     0.0000     1.0000     0.0000     1.0499
		3840     0.0000     1.0000    -0.0000     1.0506
		4000     0.0000     1.0000     0.0000     1.0512
		4160    -0.0000     1.0000     0.0000     1.0518
		4320    -0.0000     1.0000     0.0000     1.0523
		4480     0.0000     1.0000     0.0000     1.0524
		4640     0.0000     1.0000     0.0000     1.0522
		4800    -0.0000     1.0000     0.0000     1.0521
		4960     0.0000     1.0000    -0.0000     1.0526
		5120     0.0000     1.0000     0.0000     1.0534
		5280     0.0000     1.0000    -0.0000     1.0538
		5440    -0.0000     1.0000    -0.0000     1.0536
		5600     0.0000     1.0000     0.0000     1.0531
		5760    -0.0000     1.0000    -0.0000     1.0528
		5920     0.0000     1.0000     0.0000     1.0523
		6080    -0.0000     1.0000    -0.0000     1.0516
		6240    -0.0000     1.0000    -0.0000     1.0507
		6400     0.0000     1.0000    -0.0000     1.0500
		6560     0.0000     1.0000    -0.0000     1.0497

#OBJECT 17
	*NodeName swat:LeftHandIndex3_End
	*ANIMATION 0 0 0

#OBJECT 18
	*NodeName swat:RightShoulder
	*ANIMATION 0 42 0
		0     0.9537     0.1212     0.2754     0.7338
		160     0.9541     0.1175     0.2754     0.7330
		320     0.9543     0.1146     0.2761     0.7325
		480     0.9541     0.1133     0.2772     0.7324
		640     0.9535     0.1147     0.2787     0.7329
		800     0.9524     0.1187     0.2806     0.7340
		960     0.9514     0.1224     0.2826     0.7350
		1120     0.9510     0.1219     0.2841     0.7351
		1280     0.9514     0.1173     0.2846     0.7343
		1440     0.9519     0.1142     0.2845     0.7336
		1600     0.9513     0.1185     0.2845     0.7344
		1760     0.9497     0.1302     0.2849     0.7369
		1920     0.9478     0.1418     0.2855     0.7395
		2080     0.9472     0.1449     0.2860     0.7403
		2240     0.9483     0.1375     0.2861     0.7386
		2400     0.9502     0.1245     0.2856     0.7357
		2560     0.9520     0.1130     0.2845     0.7332
		2720     0.9532     0.1068     0.2830     0.7318
		2880     0.9538     0.1051     0.2814     0.7313
		3040     0.9543     0.1048     0.2798     0.7310
		3200     0.9550     0.1039     0.2777     0.7306
		3360     0.9561     0.1023     0.2746     0.7299
		3520     0.9573     0.1004     0.2710     0.7291
		3680     0.9583     0.0991     0.2680     0.7285
		3840     0.9588     0.0990     0.2663     0.7283
		4000     0.9589     0.1000     0.2655     0.7284
		4160     0.9591     0.1010     0.2645     0.7285
		4320     0.9596     0.1005     0.2626     0.7282
		4480     0.9605     0.0975     0.2607     0.7274
		4640     0.9612     0.0920     0.2601     0.7263
		4800     0.9616     0.0845     0.2611     0.7251
		4960     0.9618     0.0768     0.2629     0.7240
		5120     0.9616     0.0719     0.2647     0.7234
		5280     0.9610     0.0731     0.2668     0.7238
		5440     0.9595     0.0811     0.2697     0.7255
		5600     0.9576     0.0925     0.2728     0.7279
		5760     0.9560     0.1024     0.2748     0.7300
		5920     0.9554     0.1079     0.2750     0.7311
		6080     0.9555     0.1098     0.2738     0.7313
		6240     0.9557     0.1109     0.2728     0.7314
		6400     0.9554     0.1132     0.2729     0.7318
		6560     0.9546     0.1170     0.2740     0.7327

#OBJECT 19
	*NodeName swat:RightArm
	*ANIMATION 0 42 0
		0    -0.1590    -0.6675    -0.7274     1.6444
		160    -0.1579    -0.6666    -0.7284     1.6430
		320    -0.1579    -0.6648    -0.7302     1.6415
		480    -0.1578    -0.6626    -0.7321     1.6385
		640    -0.1580    -0.6608    -0.7337     1.6344
		800    -0.1596    -0.6599    -0.7342     1.6305
		960    -0.1640    -0.6605    -0.7327     1.6263
		1120    -0.1704    -0.6621    -0.7298     1.6209
		1280    -0.1753    -0.6626    -0.7282     1.6175
		1440    -0.1754    -0.6602    -0.7303     1.6198
		1600    -0.1705    -0.6553    -0.7359     1.6269
		1760    -0.1632    -0.6506    -0.7417     1.6346
		1920    -0.1582    -0.6483    -0.7448     1.6409
		2080    -0.1576    -0.6491    -0.7442     1.6459
		2240    -0.1597    -0.6526    -0.7407     1.6486
		2400    -0.1614    -0.6573    -0.7362     1.6486
		2560    -0.1606    -0.6611    -0.7329     1.6487
		2720    -0.1581    -0.6631    -0.7317     1.6507
		2880    -0.1559    -0.6638    -0.7315     1.6545
		3040    -0.1555    -0.6638    -0.7316     1.6593
		3200    -0.1562    -0.6628    -0.7323     1.6655
		3360    -0.1566    -0.6609    -0.7340     1.6730
		3520    -0.1557    -0.6589    -0.7360     1.6794
		3680    -0.1544    -0.6584    -0.7366     1.6818
		3840    -0.1538    -0.6601    -0.7353     1.6810
		4000    -0.1543    -0.6626    -0.7329     1.6796
		4160    -0.1554    -0.6638    -0.7316     1.6800
		4320    -0.1572    -0.6618    -0.7330     1.6840
		4480    -0.1600    -0.6571    -0.7366     1.6923
		4640    -0.1634    -0.6529    -0.7396     1.7027
		4800    -0.1658    -0.6525    -0.7394     1.7108
		4960    -0.1653    -0.6560    -0.7364     1.7129
		5120    -0.1631    -0.6601    -0.7333     1.7102
		5280    -0.1634    -0.6613    -0.7321     1.7063
		5440    -0.1684    -0.6597    -0.7324     1.7025
		5600    -0.1749    -0.6583    -0.7321     1.6948
		5760    -0.1786    -0.6593    -0.7303     1.6810
		5920    -0.1775    -0.6614    -0.7288     1.6667
		6080    -0.1737    -0.6622    -0.7289     1.6570
		6240    -0.1700    -0.6623    -0.7297     1.6512
		6400    -0.1669    -0.6631    -0.7297     1.6473
		6560    -0.1635    -0.6650    -0.7287     1.6452

#OBJECT 20
	*NodeName swat:RightForeArm
	*ANIMATION 0 42 0
		0     0.0000    -0.0000    -1.0000     1.7424
		160     0.0000    -0.0000    -1.0000     1.7457
		320     0.0000    -0.0000    -1.0000     1.7482
		480    -0.0000     0.0000    -1.0000     1.7514
		640     0.0000    -0.0000    -1.0000     1.7556
		800    -0.0000     0.0000    -1.0000     1.7597
		960    -0.0000     0.0000    -1.0000     1.7628
		1120     0.0000    -0.0000    -1.0000     1.7643
		1280     0.0000    -0.0000    -1.0000     1.7636
		1440    -0.0000     0.0000    -1.0000     1.7596
		1600    -0.0000     0.0000    -1.0000     1.7536
		1760    -0.0000     0.0000    -1.0000     1.7482
		1920     0.0000    -0.0000    -1.0000     1.7435
		2080    -0.0000    -0.0000    -1.0000     1.7383
		2240     0.0000    -0.0000    -1.0000     1.7345
		2400    -0.0000     0.0000    -1.0000     1.7341
		2560     0.0000    -0.0000    -1.0000     1.7344
		2720     0.0000    -0.0000    -1.0000     1.7315
		2880     0.0000    -0.0000    -1.0000     1.7253
		3040     0.0000    -0.0000    -1.0000     1.7172
		3200     0.0000    -0.0000    -1.0000     1.7074
		3360    -0.0000     0.0000    -1.0000     1.6957
		3520     0.0000    -0.0000    -1.0000     1.6842
		3680     0.0000    -0.0000    -1.0000     1.6768
		3840     0.0000    -0.0000    -1.0000     1.6734
		4000     0.0000    -0.0000    -1.0000     1.6698
		4160     0.0000    -0.0000    -1.0000     1.6619
		4320    -0.0000     0.0000    -1.0000     1.6476
		4480    -0.0000     0.0000    -1.0000     1.6279
		4640    -0.0000     0.0000    -1.0000     1.6077
		4800     0.0000    -0.0000    -1.0000     1.5911
		4960    -0.0000     0.0000    -1.0000     1.5798
		5120    -0.0000     0.0000    -1.0000     1.5746
		5280     0.0000    -0.0000    -1.0000     1.5785
		5440     0.0000    -0.0000    -1.0000     1.5944
		5600    -0.0000     0.0000    -1.0000     1.6223
		5760     0.0000    -0.0000    -1.0000     1.6560
		5920     0.0000    -0.0000    -1.0000     1.6847
		6080     0.0000    -0.0000    -1.0000     1.7038
		6240     0.0000    -0.0000    -1.0000     1.7172
		6400    -0.0000     0.0000    -1.0000     1.7287
		6560    -0.0000     0.0000    -1.0000     1.7375

#OBJECT 21
	*NodeName swat:RightHand
	*ANIMATION 0 42 0
		0     0.7425     0.3403     0.5770     1.0487
		160     0.7445     0.3324     0.5790     1.0530
		320     0.7440     0.3312     0.5804     1.0562
		480     0.7419     0.3345     0.5810     1.0600
		640     0.7399     0.3395     0.5808     1.0642
		800     0.7386     0.3452     0.5790     1.0665
		960     0.7377     0.3530     0.5755     1.0659
		1120     0.7363     0.3636     0.5707     1.0639
		1280     0.7338     0.3751     0.5664     1.0627
		1440     0.7314     0.3831     0.5642     1.0632
		1600     0.7302     0.3839     0.5652     1.0665
		1760     0.7295     0.3775     0.5703     1.0731
		1920     0.7293     0.3678     0.5770     1.0798
		2080     0.7313     0.3585     0.5803     1.0816
		2240     0.7354     0.3510     0.5796     1.0781
		2400     0.7391     0.3458     0.5781     1.0729
		2560     0.7416     0.3415     0.5775     1.0680
		2720     0.7437     0.3371     0.5773     1.0627
		2880     0.7464     0.3334     0.5760     1.0570
		3040     0.7496     0.3315     0.5729     1.0509
		3200     0.7535     0.3305     0.5683     1.0449
		3360     0.7575     0.3281     0.5645     1.0398
		3520     0.7605     0.3230     0.5632     1.0365
		3680     0.7620     0.3172     0.5646     1.0352
		3840     0.7625     0.3135     0.5659     1.0336
		4000     0.7643     0.3129     0.5639     1.0298
		4160     0.7689     0.3130     0.5575     1.0240
		4320     0.7756     0.3121     0.5486     1.0182
		4480     0.7802     0.3156     0.5401     1.0141
		4640     0.7785     0.3306     0.5334     1.0120
		4800     0.7742     0.3445     0.5310     1.0123
		4960     0.7744     0.3476     0.5288     1.0105
		5120     0.7769     0.3415     0.5289     1.0093
		5280     0.7777     0.3350     0.5319     1.0110
		5440     0.7676     0.3423     0.5419     1.0214
		5600     0.7525     0.3594     0.5518     1.0330
		5760     0.7436     0.3659     0.5597     1.0392
		5920     0.7376     0.3662     0.5673     1.0424
		6080     0.7298     0.3693     0.5753     1.0476
		6240     0.7272     0.3636     0.5822     1.0532
		6400     0.7282     0.3545     0.5865     1.0584
		6560     0.7381     0.3392     0.5833     1.0547

#OBJECT 22
	*NodeName swat:RightInHandThumb
	*ANIMATION 0 42 0
		0    -0.6176    -0.5997     0.5088     0.4497
		160    -0.6182    -0.5987     0.5093     0.4487
		320    -0.6187    -0.5977     0.5098     0.4478
		480    -0.6190    -0.5973     0.5099     0.4472
		640    -0.6188    -0.5979     0.5095     0.4475
		800    -0.6179    -0.5998     0.5084     0.4488
		960    -0.6166    -0.6022     0.5071     0.4507
		1120    -0.6157    -0.6039     0.5062     0.4520
		1280    -0.6157    -0.6042     0.5059     0.4520
		1440    -0.6162    -0.6036     0.5060     0.4510
		1600    -0.6167    -0.6029     0.5062     0.4500
		1760    -0.6169    -0.6027     0.5062     0.4495
		1920    -0.6170    -0.6025     0.5063     0.4493
		2080    -0.6173    -0.6018     0.5066     0.4489
		2240    -0.6179    -0.6009     0.5071     0.4480
		2400    -0.6182    -0.6003     0.5074     0.4474
		2560    -0.6181    -0.6006     0.5072     0.4476
		2720    -0.6174    -0.6019     0.5065     0.4487
		2880    -0.6163    -0.6038     0.5055     0.4503
		3040    -0.6153    -0.6059     0.5044     0.4519
		3200    -0.6146    -0.6073     0.5035     0.4528
		3360    -0.6144    -0.6078     0.5030     0.4528
		3520    -0.6146    -0.6078     0.5028     0.4526
		3680    -0.6147    -0.6078     0.5027     0.4524
		3840    -0.6146    -0.6081     0.5025     0.4525
		4000    -0.6142    -0.6088     0.5020     0.4529
		4160    -0.6139    -0.6095     0.5016     0.4532
		4320    -0.6139    -0.6095     0.5017     0.4532
		4480    -0.6145    -0.6082     0.5025     0.4523
		4640    -0.6158    -0.6056     0.5040     0.4505
		4800    -0.6173    -0.6025     0.5059     0.4485
		4960    -0.6187    -0.5993     0.5079     0.4467
		5120    -0.6199    -0.5964     0.5099     0.4455
		5280    -0.6205    -0.5943     0.5117     0.4451
		5440    -0.6204    -0.5935     0.5127     0.4459
		5600    -0.6196    -0.5944     0.5126     0.4476
		5760    -0.6184    -0.5965     0.5115     0.4494
		5920    -0.6175    -0.5986     0.5102     0.4506
		6080    -0.6172    -0.5999     0.5092     0.4507
		6240    -0.6173    -0.6001     0.5087     0.4501
		6400    -0.6176    -0.5999     0.5086     0.4495
		6560    -0.6177    -0.5997     0.5087     0.4494

#OBJECT 23
	*NodeName swat:RightHandThumb1
	*ANIMATION 0 42 0
		0    -0.6482     0.7113     0.2720     0.4567
		160    -0.6476     0.7128     0.2694     0.4560
		320    -0.6471     0.7140     0.2674     0.4554
		480    -0.6469     0.7146     0.2664     0.4551
		640    -0.6470     0.7142     0.2670     0.4553
		800    -0.6476     0.7128     0.2694     0.4559
		960    -0.6483     0.7110     0.2725     0.4568
		1120    -0.6487     0.7099     0.2742     0.4574
		1280    -0.6484     0.7106     0.2730     0.4570
		1440    -0.6475     0.7130     0.2690     0.4558
		1600    -0.6464     0.7158     0.2642     0.4545
		1760    -0.6456     0.7178     0.2609     0.4535
		1920    -0.6453     0.7185     0.2596     0.4532
		2080    -0.6453     0.7185     0.2595     0.4533
		2240    -0.6452     0.7186     0.2594     0.4532
		2400    -0.6450     0.7190     0.2587     0.4530
		2560    -0.6449     0.7193     0.2583     0.4528
		2720    -0.6451     0.7189     0.2588     0.4530
		2880    -0.6455     0.7180     0.2603     0.4534
		3040    -0.6459     0.7170     0.2622     0.4539
		3200    -0.6462     0.7162     0.2637     0.4543
		3360    -0.6463     0.7158     0.2644     0.4544
		3520    -0.6463     0.7159     0.2643     0.4544
		3680    -0.6462     0.7161     0.2638     0.4543
		3840    -0.6462     0.7162     0.2635     0.4542
		4000    -0.6465     0.7157     0.2644     0.4545
		4160    -0.6469     0.7144     0.2665     0.4551
		4320    -0.6475     0.7130     0.2690     0.4558
		4480    -0.6478     0.7123     0.2703     0.4562
		4640    -0.6476     0.7127     0.2696     0.4560
		4800    -0.6471     0.7140     0.2674     0.4554
		4960    -0.6466     0.7153     0.2651     0.4547
		5120    -0.6463     0.7160     0.2639     0.4544
		5280    -0.6464     0.7157     0.2644     0.4545
		5440    -0.6468     0.7146     0.2664     0.4551
		5600    -0.6474     0.7132     0.2688     0.4558
		5760    -0.6479     0.7120     0.2705     0.4563
		5920    -0.6483     0.7113     0.2715     0.4567
		6080    -0.6485     0.7109     0.2722     0.4569
		6240    -0.6486     0.7105     0.2729     0.4571
		6400    -0.6486     0.7104     0.2734     0.4571
		6560    -0.6484     0.7106     0.2732     0.4570

#OBJECT 24
	*NodeName swat:RightHandThumb2_End
	*ANIMATION 0 0 0

#OBJECT 25
	*NodeName swat:RightHandIndex1
	*ANIMATION 0 42 0
		0     0.0350    -0.9187    -0.3933     0.1933
		160     0.0351    -0.9168    -0.3978     0.1921
		320     0.0352    -0.9143    -0.4035     0.1902
		480     0.0352    -0.9121    -0.4084     0.1882
		640     0.0351    -0.9116    -0.4095     0.1873
		800     0.0349    -0.9139    -0.4045     0.1883
		960     0.0348    -0.9185    -0.3938     0.1917
		1120     0.0347    -0.9242    -0.3803     0.1966
		1280     0.0345    -0.9293    -0.3678     0.2014
		1440     0.0344    -0.9328    -0.3588     0.2049
		1600     0.0343    -0.9346    -0.3539     0.2066
		1760     0.0342    -0.9354    -0.3519     0.2073
		1920     0.0343    -0.9356    -0.3515     0.2078
		2080     0.0344    -0.9352    -0.3524     0.2081
		2240     0.0345    -0.9341    -0.3552     0.2074
		2400     0.0346    -0.9324    -0.3598     0.2056
		2560     0.0346    -0.9306    -0.3645     0.2035
		2720     0.0347    -0.9295    -0.3672     0.2024
		2880     0.0347    -0.9295    -0.3673     0.2028
		3040     0.0349    -0.9303    -0.3652     0.2045
		3200     0.0349    -0.9317    -0.3617     0.2067
		3360     0.0350    -0.9332    -0.3577     0.2087
		3520     0.0349    -0.9343    -0.3547     0.2100
		3680     0.0348    -0.9348    -0.3534     0.2102
		3840     0.0348    -0.9349    -0.3532     0.2103
		4000     0.0349    -0.9356    -0.3514     0.2117
		4160     0.0351    -0.9376    -0.3459     0.2157
		4320     0.0353    -0.9408    -0.3373     0.2216
		4480     0.0354    -0.9437    -0.3288     0.2270
		4640     0.0353    -0.9455    -0.3238     0.2295
		4800     0.0350    -0.9458    -0.3230     0.2283
		4960     0.0346    -0.9452    -0.3248     0.2246
		5120     0.0342    -0.9444    -0.3271     0.2204
		5280     0.0338    -0.9436    -0.3295     0.2166
		5440     0.0335    -0.9422    -0.3333     0.2127
		5600     0.0334    -0.9397    -0.3403     0.2082
		5760     0.0335    -0.9360    -0.3503     0.2038
		5920     0.0339    -0.9317    -0.3617     0.2003
		6080     0.0343    -0.9274    -0.3726     0.1981
		6240     0.0348    -0.9235    -0.3819     0.1965
		6400     0.0350    -0.9206    -0.3890     0.1951
		6560     0.0351    -0.9189    -0.3930     0.1939

#OBJECT 26
	*NodeName swat:RightHandIndex2
	*ANIMATION 0 0 0

#OBJECT 27
	*NodeName swat:RightHandIndex3_End
	*ANIMATION 0 0 0

#OBJECT 28
	*NodeName swat:LeftUpLeg
	*ANIMATION 0 42 0
		0    -0.0093    -0.2826    -0.9592     0.7023
		160    -0.1236    -0.2647    -0.9564     0.5982
		320    -0.2332    -0.2191    -0.9474     0.4824
		480    -0.3144    -0.1294    -0.9404     0.3768
		640    -0.3691     0.0171    -0.9292     0.3053
		800    -0.4378     0.1989    -0.8768     0.2726
		960    -0.5317     0.3728    -0.7605     0.2642
		1120    -0.6064     0.5018    -0.6168     0.2691
		1280    -0.6264     0.5811    -0.5195     0.2802
		1440    -0.5950     0.6446    -0.4800     0.2928
		1600    -0.5357     0.7140    -0.4508     0.3060
		1760    -0.4760     0.7752    -0.4154     0.3151
		1920    -0.4369     0.8052    -0.4009     0.3175
		2080    -0.4156     0.8011    -0.4307     0.3126
		2240    -0.3983     0.7776    -0.4865     0.3057
		2400    -0.3733     0.7590    -0.5334     0.3002
		2560    -0.3397     0.7552    -0.5607     0.2946
		2720    -0.2896     0.7561    -0.5869     0.2856
		2880    -0.2092     0.7511    -0.6262     0.2737
		3040    -0.0948     0.7304    -0.6765     0.2643
		3200     0.0565     0.6674    -0.7426     0.2585
		3360     0.2342     0.5349    -0.8118     0.2612
		3520     0.4062     0.3494    -0.8444     0.2782
		3680     0.5404     0.1671    -0.8246     0.3092
		3840     0.6305     0.0160    -0.7760     0.3505
		4000     0.6868    -0.1064    -0.7191     0.4014
		4160     0.7253    -0.2017    -0.6582     0.4614
		4320     0.7583    -0.2661    -0.5951     0.5269
		4480     0.7887    -0.3046    -0.5339     0.5909
		4640     0.8117    -0.3307    -0.4815     0.6438
		4800     0.8188    -0.3596    -0.4474     0.6751
		4960     0.8060    -0.3982    -0.4379     0.6805
		5120     0.7897    -0.4287    -0.4388     0.6774
		5280     0.7788    -0.4362    -0.4507     0.6659
		5440     0.7718    -0.4222    -0.4754     0.6477
		5600     0.7610    -0.4056    -0.5064     0.6253
		5760     0.7466    -0.3986    -0.5327     0.6049
		5920     0.7209    -0.3943    -0.5700     0.5925
		6080     0.6588    -0.3827    -0.6477     0.5909
		6240     0.5391    -0.3642    -0.7595     0.6023
		6400     0.3687    -0.3417    -0.8645     0.6274
		6560     0.1773    -0.3154    -0.9322     0.6625

#OBJECT 29
	*NodeName swat:LeftLeg
	*ANIMATION 0 42 0
		0    -0.9957    -0.0899    -0.0199     0.8669
		160    -0.9987    -0.0342    -0.0388     0.9071
		320    -0.9984     0.0555    -0.0089     0.9431
		480    -0.9885     0.1446     0.0437     0.9817
		640    -0.9777     0.1956     0.0767     0.9975
		800    -0.9769     0.2013     0.0724     0.9630
		960    -0.9827     0.1798     0.0443     0.8901
		1120    -0.9882     0.1524     0.0145     0.8170
		1280    -0.9911     0.1327    -0.0102     0.7742
		1440    -0.9917     0.1214    -0.0420     0.7656
		1600    -0.9905     0.1098    -0.0828     0.7765
		1760    -0.9889     0.0965    -0.1129     0.7911
		1920    -0.9884     0.0892    -0.1226     0.7949
		2080    -0.9884     0.0937    -0.1196     0.7812
		2240    -0.9877     0.1069    -0.1138     0.7515
		2400    -0.9864     0.1203    -0.1124     0.7076
		2560    -0.9846     0.1282    -0.1192     0.6540
		2720    -0.9831     0.1314    -0.1273     0.6029
		2880    -0.9831     0.1307    -0.1281     0.5654
		3040    -0.9845     0.1264    -0.1214     0.5454
		3200    -0.9864     0.1235    -0.1087     0.5493
		3360    -0.9880     0.1219    -0.0944     0.5781
		3520    -0.9900     0.1170    -0.0791     0.6256
		3680    -0.9922     0.1076    -0.0628     0.6802
		3840    -0.9942     0.0971    -0.0473     0.7341
		4000    -0.9955     0.0878    -0.0341     0.7852
		4160    -0.9966     0.0789    -0.0214     0.8323
		4320    -0.9977     0.0678    -0.0092     0.8695
		4480    -0.9986     0.0526     0.0023     0.8862
		4640    -0.9994     0.0315     0.0143     0.8674
		4800    -0.9995     0.0026     0.0306     0.7910
		4960    -0.9980    -0.0416     0.0469     0.6596
		5120    -0.9935    -0.1038     0.0457     0.5567
		5280    -0.9877    -0.1497     0.0457     0.4921
		5440    -0.9885    -0.1389     0.0602     0.4710
		5600    -0.9937    -0.0900     0.0672     0.4920
		5760    -0.9969    -0.0541     0.0563     0.5620
		5920    -0.9981    -0.0447     0.0425     0.6694
		6080    -0.9984    -0.0449     0.0342     0.7806
		6240    -0.9986    -0.0476     0.0238     0.8641
		6400    -0.9984    -0.0560     0.0066     0.9055
		6560    -0.9974    -0.0705    -0.0109     0.9048

#OBJECT 30
	*NodeName swat:LeftFoot
	*ANIMATION 0 42 0
		0     0.7828     0.0013    -0.6223     0.1574
		160     0.6861     0.4580    -0.5652     0.0614
		320    -0.6285     0.7760    -0.0531     0.1150
		480    -0.6716     0.7400    -0.0362     0.2675
		640    -0.6394     0.7671    -0.0526     0.4090
		800    -0.6348     0.7710    -0.0499     0.4819
		960    -0.6290     0.7763    -0.0409     0.4400
		1120    -0.5739     0.8183    -0.0319     0.2871
		1280    -0.0831     0.9965    -0.0092     0.0848
		1440     0.9253    -0.3789     0.0155     0.1732
		1600     0.8735    -0.4862    -0.0264     0.3639
		1760     0.8853    -0.4581    -0.0803     0.5042
		1920     0.8980    -0.4236    -0.1193     0.5923
		2080     0.8969    -0.4222    -0.1316     0.6200
		2240     0.8843    -0.4483    -0.1302     0.6093
		2400     0.8653    -0.4812    -0.1404     0.5778
		2560     0.8467    -0.5021    -0.1757     0.5352
		2720     0.8315    -0.5017    -0.2384     0.4814
		2880     0.8100    -0.4880    -0.3251     0.4267
		3040     0.7701    -0.4851    -0.4143     0.3908
		3200     0.7298    -0.4836    -0.4833     0.3691
		3360     0.7113    -0.4715    -0.5213     0.3534
		3520     0.7167    -0.4438    -0.5380     0.3393
		3680     0.7315    -0.4031    -0.5499     0.3254
		3840     0.7463    -0.3589    -0.5606     0.3096
		4000     0.7594    -0.3178    -0.5677     0.2901
		4160     0.7643    -0.2586    -0.5907     0.2639
		4320     0.7435    -0.1711    -0.6465     0.2337
		4480     0.6580    -0.0359    -0.7521     0.1968
		4640     0.3716     0.1822    -0.9103     0.1548
		4800    -0.3369     0.4045    -0.8502     0.1512
		4960    -0.6642     0.4222    -0.6169     0.1949
		5120    -0.1609     0.5184    -0.8399     0.1624
		5280     0.5293     0.3137    -0.7883     0.2381
		5440     0.6274     0.1624    -0.7616     0.3216
		5600     0.5778     0.0470    -0.8148     0.3126
		5760     0.5624    -0.0417    -0.8258     0.2440
		5920     0.6940    -0.0514    -0.7181     0.1893
