#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 23 30 160 38

#OBJECT 0
	*NodeName swat:Hips
	*ANIMATION 0 23 0
		2880     0.0773     0.4380    -0.8956     0.1826
		3040     0.5935     0.2184    -0.7746     0.1899
		3200     0.8300    -0.0245    -0.5572     0.3032
		3360     0.9161    -0.0685    -0.3949     0.4783
		3520     0.9592    -0.0652    -0.2751     0.6781

#OBJECT 29
	*NodeName swat:LeftLeg
	*ANIMATION 0 23 0
		0    -0.9986    -0.0193    -0.0500     1.8353
		160    -0.9989    -0.0171    -0.0427     1.7400
		320    -0.9984    -0.0298    -0.0483     1.5361
		480    -0.9981    -0.0415    -0.0453     1.1562
		640    -0.9556    -0.1381    -0.2604     0.5275
		800    -0.9117    -0.1924    -0.3630     0.4284
		960    -0.9829    -0.1515    -0.1043     0.6438
		1120    -0.9954    -0.0827    -0.0479     0.9238
		1280    -0.9973    -0.0406    -0.0618     1.1128
		1440    -0.9982    -0.0023    -0.0596     1.2486
		1600    -0.9965     0.0023    -0.0833     1.3173
		1760    -0.9945    -0.0098    -0.1047     1.3073
		1920    -0.9939    -0.0167    -0.1088     1.2341
		2080    -0.9943    -0.0146    -0.1058     1.0648
		2240    -0.9943    -0.0124    -0.1062     0.7998
		2400    -0.9928    -0.0202    -0.1183     0.4914
		2560    -0.9973    -0.0374    -0.0630     0.5253
		2720    -0.9995    -0.0268     0.0173     0.6498
		2880    -0.9976     0.0115     0.0682     0.9578
		3040    -0.9993     0.0141     0.0342     1.2204
		3200    -0.9996    -0.0086    -0.0255     1.4834
		3360    -0.9982    -0.0239    -0.0546     1.7033
		3520    -0.9983    -0.0225    -0.0546     1.8207

#OBJECT 30
	*NodeName swat:LeftFoot
	*ANIMATION 0 23 0
		0     0.9063    -0.2318    -0.3534     0.4135
		160     0.9187    -0.1477    -0.3662     0.4981
		320     0.8691    -0.1384    -0.4749     0.5392
		480     0.9341     0.0613    -0.3517     0.4708
		640     0.8602     0.4761    -0.1825     0.3645
		800     0.6902     0.1634    -0.7050     0.2414
		960     0.0418    -0.3574    -0.9330     0.2568
		1120     0.1595    -0.3696    -0.9154     0.2474
		1280     0.6983    -0.2683    -0.6636     0.3403
		1440     0.8640    -0.1927    -0.4652     0.4996
		1600     0.9222    -0.1309    -0.3638     0.6163
		1760     0.9453    -0.0784    -0.3166     0.6685
		1920     0.9514    -0.0337    -0.3061     0.6638
		2080     0.9517     0.0260    -0.3061     0.5953
		2240     0.9339     0.1206    -0.3367     0.4165
		2400     0.3802     0.5088    -0.7724     0.1459
		2560    -0.9025     0.3369    -0.2682     0.3788
		2720    -0.9169     0.3666    -0.1577     0.4910
		2880    -0.8389     0.5225    -0.1526     0.4469
		3040    -0.6125     0.7647    -0.2001     0.3795
		3200    -0.2359     0.9319    -0.2755     0.2613
		3360     0.7324     0.4575    -0.5042     0.1800
		3520     0.9077    -0.1647    -0.3859     0.3353

#OBJECT 31
	*NodeName swat:LeftToeBase
	*ANIMATION 0 23 0
		0     1.0000     0.0000     0.0000     0.0216
		160     1.0000    -0.0000     0.0000     0.0637
		320     1.0000     0.0000    -0.0000     0.1014
		480     1.0000    -0.0000    -0.0000     0.0431
		640     1.0000    -0.0000    -0.0000     0.0408
		800     1.0000     0.0000     0.0000     0.1306
		960     1.0000     0.0000    -0.0000     0.2336
		1120     1.0000     0.0000    -0.0000     0.2461
		1280     1.0000    -0.0000     0.0000     0.1922
		1440     1.0000    -0.0000    -0.0000     0.1559
		1600     1.0000    -0.0000    -0.0000     0.1496
		1760     1.0000     0.0000    -0.0000     0.1755
		1920     1.0000     0.0078     0.0010     0.2249
		2080     0.9993     0.0374     0.0056     0.2715
		2240     0.9990     0.0452     0.0073     0.3436
		2400     0.9998     0.0173     0.0034     0.4494
		2560     1.0000     0.0000     0.0000     0.4430
		2720     1.0000     0.0000     0.0000     0.2545
		2880     1.0000     0.0000     0.0000     0.0913
		3040     1.0000    -0.0000    -0.0000     0.0693
		3200     1.0000    -0.0000     0.0000     0.0684
		3360     1.0000     0.0000    -0.0000     0.0553
		3520     1.0000    -0.0000     0.0000     0.0335

#OBJECT 32
	*NodeName swat:LeftFootToeBase_End
	*ANIMATION 0 0 0

#OBJECT 33
	*NodeName swat:RightUpLeg
	*ANIMATION 0 23 0
		0     0.9390    -0.2940    -0.1782     0.5755
		160     0.9235    -0.3293    -0.1965     0.4043
		320     0.8938    -0.4284    -0.1325     0.2063
		480    -0.2111    -0.6309     0.7466     0.0602
		640    -0.9028     0.0169     0.4298     0.2381
		800    -0.9349     0.1804     0.3057     0.1784
		960    -0.9915     0.1145    -0.0623     0.0933
		1120     0.6320    -0.2660    -0.7279     0.0437
		1280     0.9427     0.1926    -0.2724     0.2058
		1440     0.9621     0.0959    -0.2551     0.4625
		1600     0.9780     0.0173    -0.2078     0.7752
		1760     0.9892    -0.0222    -0.1452     1.0320
		1920     0.9910    -0.0427    -0.1268     1.1862
		2080     0.9926    -0.0549    -0.1083     1.1962
		2240     0.9933    -0.0813    -0.0818     1.0475
		2400     0.9919    -0.1164    -0.0510     0.8895
		2560     0.9891    -0.1452    -0.0231     0.8209
		2720     0.9825    -0.1844    -0.0279     0.8819
		2880     0.9796    -0.2007    -0.0047     0.9612
		3040     0.9740    -0.2251    -0.0254     0.9554
		3200     0.9607    -0.2583    -0.1012     0.8974
		3360     0.9498    -0.2755    -0.1480     0.7935
		3520     0.9458    -0.2821    -0.1610     0.6560

#OBJECT 34
	*NodeName swat:RightLeg
	*ANIMATION 0 23 0
		0    -0.9960     0.0882     0.0158     1.1908
		160    -0.9929     0.1184     0.0146     1.0924
		320    -0.9841     0.1762     0.0208     0.9067
		480    -0.9551     0.2869     0.0741     0.6523
		640    -0.8590     0.5099     0.0453     0.3480
		800    -0.9461     0.3237    -0.0032     0.5568
		960    -0.9757     0.2080    -0.0694     0.8135
		1120    -0.9917     0.1201    -0.0461     1.1347
		1280    -0.9983     0.0548    -0.0208     1.4376
		1440    -0.9996     0.0275    -0.0078     1.7131
		1600    -0.9999     0.0164    -0.0016     1.8610
		1760    -0.9999     0.0108    -0.0061     1.8044
		1920    -0.9999     0.0158    -0.0038     1.5846
		2080    -0.9994     0.0330     0.0083     1.2078
		2240    -0.9897     0.0815     0.1178     0.6786
		2400    -0.9687     0.0970     0.2283     0.2600
		2560    -0.9904     0.0756     0.1155     0.1913
		2720    -0.9963     0.0693    -0.0501     0.4089
		2880    -0.9955     0.0811    -0.0490     0.7244
		3040    -0.9950     0.0992    -0.0129     0.9333
		3200    -0.9953     0.0955     0.0174     1.0952
		3360    -0.9953     0.0923     0.0284     1.2000
		3520    -0.9957     0.0899     0.0222     1.2184

#OBJECT 35
	*NodeName swat:RightFoot
	*ANIMATION 0 23 0
		0     0.9220    -0.1393     0.3613     0.8461
		160     0.9070    -0.1316     0.4000     0.8532
		320     0.8757    -0.1920     0.4430     0.7517
		480     0.7549    -0.4002     0.5196     0.5094
		640    -0.3258    -0.7084     0.6261     0.3374
		800    -0.6525    -0.6436     0.4001     0.5464
		960    -0.8115    -0.5097     0.2856     0.6027
		1120    -0.8508    -0.4197     0.3161     0.4558
		1280    -0.5164    -0.5734     0.6360     0.4244
		1440    -0.0906    -0.4185     0.9037     0.4238
		1600     0.0833    -0.1583     0.9839     0.4218
		1760     0.0584    -0.1319     0.9895     0.3772
		1920    -0.0552    -0.2787     0.9588     0.2986
		2080     0.1656    -0.6183     0.7683     0.3133
		2240     0.5703    -0.6930     0.4411     0.5877
		2400     0.5100    -0.7151     0.4780     0.6183
		2560     0.5327    -0.6426     0.5507     0.5559
		2720     0.5326    -0.2560     0.8067     0.3949
		2880     0.4394     0.1534     0.8851     0.3334
		3040     0.5794     0.1317     0.8044     0.3580
		3200     0.7907    -0.0289     0.6115     0.4872
		3360     0.8916    -0.0946     0.4427     0.6434
		3520     0.9203    -0.1274     0.3700     0.7819

#OBJECT 36
	*NodeName swat:RightToeBase
	*ANIMATION 0 23 0
		0     1.0000     0.0000     0.0000     0.1073
		160     1.0000    -0.0000    -0.0000     0.1958
		320     1.0000    -0.0000     0.0000     0.3216
		480     1.0000    -0.0000    -0.0000     0.4908
		640     0.9877    -0.1488    -0.0479     0.6740
		800     1.0000     0.0000    -0.0000     0.5494
		960     1.0000     0.0000     0.0000     0.1500
		1120     1.0000     0.0000     0.0000     0.0939
		1280    -1.0000    -0.0000    -0.0000     0.2197
		1440    -1.0000     0.0000    -0.0000     0.3826
		1600    -1.0000     0.0000     0.0000     0.0758
		1760     1.0000    -0.0000     0.0000     0.1424
		1920     1.0000    -0.0000    -0.0000     0.1830
		2080     1.0000    -0.0000    -0.0000     0.1424
		2240     1.0000     0.0000     0.0000     0.0638
		2400     1.0000     0.0000    -0.0000     0.1495
		2560     1.0000     0.0000     0.0000     0.2724
		2720     1.0000    -0.0000    -0.0000     0.2852
		2880     1.0000     0.0000    -0.0000     0.2079
		3040     1.0000    -0.0000    -0.0000     0.1108
		3200     1.0000    -0.0000     0.0000     0.0540
		3360     1.0000    -0.0000     0.0000     0.0572
		3520     1.0000    -0.0000     0.0000     0.0887

#OBJECT 37
	*NodeName swat:RightFootToeBase_End
	*ANIMATION 0 0 0
