#PSB_CHARACTER_TOOL_ANIMATION_DATA
#SCENE 0 42 30 160 38

#OBJECT 0
	*NodeName swat:Hips
	*ANIMATION 0 42 0
		1120     0.7105     0.2523     0.6569     0.9677
		1280     0.7082     0.2478     0.6611     0.9644
		1440     0.7069     0.2415     0.6648     0.9574
		1600     0.7060     0.2352     0.6680     0.9529
		1760     0.7038     0.2281     0.6727     0.9555
		1920     0.7028     0.2235     0.6754     0.9656
		2080     0.7031     0.2170     0.6771     0.9771
		2240     0.7042     0.2088     0.6786     0.9865
		2400     0.7022     0.1991     0.6836     0.9930
		2560     0.6957     0.1878     0.6933     0.9978
		2720     0.6879     0.1718     0.7052     0.9975
		2880     0.6838     0.1558     0.7128     0.9958
		3040     0.6842     0.1471     0.7143     0.9950
		3200     0.6856     0.1440     0.7136     0.9944
		3360     0.6856     0.1427     0.7138     0.9907
		3520     0.6843     0.1431     0.7150     0.9834
		3680     0.6820     0.1452     0.7168     0.9736
		3840     0.6815     0.1492     0.7165     0.9619
		4000     0.6832     0.1535     0.7139     0.9554
		4160     0.6844     0.1567     0.7121     0.9516
		4320     0.6855     0.1613     0.7100     0.9504
		4480     0.6878     0.1628     0.7075     0.9466
		4640     0.6891     0.1594     0.7069     0.9458
		4800     0.6892     0.1532     0.7082     0.9528
		4960     0.6895     0.1450     0.7096     0.9617
		5120     0.6881     0.1346     0.7130     0.9690
		5280     0.6858     0.1256     0.7168     0.9758
		5440     0.6835     0.1203     0.7200     0.9802
		5600     0.6825     0.1175     0.7214     0.9819
		5760     0.6836     0.1176     0.7203     0.9827
		5920     0.6859     0.1217     0.7174     0.9860
		6080     0.6922     0.1337     0.7093     0.9900
		6240     0.6977     0.1479     0.7010     0.9906
		6400     0.6980     0.1586     0.6983     0.9854
		6560     0.6943     0.1675     0.6999     0.9786

#OBJECT 22
	*NodeName swat:RightInHandThumb
	*ANIMATION 0 0 0

#OBJECT 23
	*NodeName swat:RightHandThumb1
	*ANIMATION 0 0 0

#OBJECT 24
	*NodeName swat:RightHandThumb2_End
	*ANIMATION 0 0 0

#OBJECT 25
	*NodeName swat:RightHandIndex1
	*ANIMATION 0 0 0

#OBJECT 26
	*NodeName swat:RightHandIndex2
	*ANIMATION 0 0 0

#OBJECT 27
	*NodeName swat:RightHandIndex3_End
	*ANIMATION 0 0 0

#OBJECT 28
	*NodeName swat:LeftUpLeg
	*ANIMATION 0 42 0
		0     0.5556    -0.1630    -0.8153     0.6918
		160     0.6115    -0.1847    -0.7693     0.7210
		320     0.6418    -0.1937    -0.7420     0.7376
		480     0.6590    -0.2019    -0.7245     0.7424
		640     0.6649    -0.2090    -0.7171     0.7346
		800     0.6532    -0.2164    -0.7256     0.7090
		960     0.6278    -0.2280    -0.7442     0.6709
		1120     0.5974    -0.2345    -0.7669     0.6263
		1280     0.5644    -0.2244    -0.7944     0.5752
		1440     0.5418    -0.2069    -0.8147     0.5260
		1600     0.5444    -0.1989    -0.8149     0.4861
		1760     0.5581    -0.1973    -0.8060     0.4503
		1920     0.6318    -0.1759    -0.7549     0.4370
		2080     0.7015    -0.1410    -0.6986     0.4283
		2240     0.7506    -0.0827    -0.6556     0.4161
		2400     0.7807    -0.0097    -0.6248     0.4035
		2560     0.7846     0.0760    -0.6153     0.3883
		2720     0.7584     0.1756    -0.6277     0.3711
		2880     0.7047     0.2844    -0.6500     0.3551
		3040     0.6178     0.3990    -0.6776     0.3376
		3200     0.4986     0.5098    -0.7010     0.3202
		3360     0.3310     0.6172    -0.7138     0.3046
		3520     0.1128     0.7027    -0.7025     0.2999
		3680    -0.1092     0.7375    -0.6665     0.3149
		3840    -0.2862     0.7221    -0.6299     0.3424
		4000    -0.4008     0.6869    -0.6062     0.3725
		4160    -0.4828     0.6488    -0.5881     0.4019
		4320    -0.5382     0.6125    -0.5789     0.4280
		4480    -0.5738     0.5770    -0.5813     0.4520
		4640    -0.5616     0.5433    -0.6241     0.4587
		4800    -0.5072     0.4937    -0.7064     0.4495
		4960    -0.4353     0.4053    -0.8039     0.4384
		5120    -0.3484     0.2834    -0.8935     0.4362
		5280    -0.2729     0.1800    -0.9451     0.4544
		5440    -0.2210     0.1229    -0.9675     0.4815
		5600    -0.1703     0.0779    -0.9823     0.4938
		5760    -0.0388     0.0061    -0.9992     0.4848
		5920     0.1172    -0.0479    -0.9919     0.4886
		6080     0.2787    -0.0823    -0.9569     0.5182
		6240     0.4174    -0.1172    -0.9011     0.5699
		6400     0.5067    -0.1451    -0.8498     0.6316
		6560     0.5556    -0.1630    -0.8153     0.6918

#OBJECT 29
	*NodeName swat:LeftLeg
	*ANIMATION 0 42 0
		0    -0.9895     0.0531     0.1342     1.3650
		160    -0.9887     0.0520     0.1404     1.3020
		320    -0.9872     0.0493     0.1519     1.1920
		480    -0.9842     0.0480     0.1704     1.0551
		640    -0.9795     0.0485     0.1954     0.9120
		800    -0.9718     0.0467     0.2313     0.7653
		960    -0.9635     0.0290     0.2662     0.6263
		1120    -0.9625    -0.0131     0.2710     0.5099
		1280    -0.9684    -0.0619     0.2414     0.4283
		1440    -0.9750    -0.0813     0.2068     0.3958
		1600    -0.9856    -0.0714     0.1531     0.3917
		1760    -0.9946    -0.0580     0.0858     0.3778
		1920    -0.9985    -0.0476    -0.0286     0.4726
		2080    -0.9921    -0.0502    -0.1149     0.6101
		2240    -0.9880    -0.0458    -0.1473     0.7132
		2400    -0.9891    -0.0283    -0.1445     0.7862
		2560    -0.9904    -0.0099    -0.1381     0.8306
		2720    -0.9900    -0.0001    -0.1414     0.8492
		2880    -0.9884     0.0023    -0.1520     0.8530
		3040    -0.9864     0.0062    -0.1643     0.8358
		3200    -0.9844     0.0157    -0.1750     0.8006
		3360    -0.9817     0.0254    -0.1888     0.7492
		3520    -0.9787     0.0317    -0.2027     0.6812
		3680    -0.9780     0.0358    -0.2055     0.5985
		3840    -0.9822     0.0451    -0.1822     0.5117
		4000    -0.9864     0.0605    -0.1529     0.4422
		4160    -0.9862     0.0935    -0.1370     0.3789
		4320    -0.9819     0.1419    -0.1251     0.3311
		4480    -0.9765     0.1932    -0.0957     0.2953
		4640    -0.9818     0.1854    -0.0405     0.3279
		4800    -0.9905     0.1359     0.0209     0.4349
		4960    -0.9901     0.1062     0.0916     0.5624
		5120    -0.9832     0.0980     0.1537     0.6859
		5280    -0.9784     0.0937     0.1844     0.7800
		5440    -0.9790     0.0805     0.1872     0.8447
		5600    -0.9820     0.0596     0.1790     0.9006
		5760    -0.9837     0.0450     0.1738     0.9896
		5920    -0.9863     0.0389     0.1601     1.1033
		6080    -0.9889     0.0416     0.1428     1.2125
		6240    -0.9909     0.0472     0.1259     1.3098
		6400    -0.9915     0.0504     0.1198     1.3636
		6560    -0.9895     0.0531     0.1342     1.3650

#OBJECT 30
	*NodeName swat:LeftFoot
	*ANIMATION 0 42 0
		0    -0.5703    -0.8118    -0.1251     0.3440
		160    -0.4680    -0.8821     0.0533     0.2702
		320    -0.3438    -0.9070     0.2430     0.2117
		480    -0.1853    -0.8914     0.4135     0.1601
		640     0.1264    -0.8575     0.4988     0.1152
		800     0.6477    -0.6954     0.3113     0.0921
		960     0.9374    -0.3473    -0.0236     0.1097
		1120     0.9770    -0.1625    -0.1379     0.1476
		1280     0.9731    -0.1515    -0.1737     0.1902
		1440     0.8973    -0.3466    -0.2733     0.1859
		1600     0.5716    -0.5995    -0.5603     0.1241
		1760    -0.6617    -0.1194    -0.7402     0.1055
		1920    -0.6786    -0.0589    -0.7322     0.0945
		2080     0.5664    -0.1506    -0.8103     0.0686
		2240     0.9058    -0.1223    -0.4056     0.1373
		2400     0.9305    -0.1456    -0.3360     0.2114
		2560     0.9336    -0.1837    -0.3075     0.2740
		2720     0.9406    -0.2219    -0.2569     0.3215
		2880     0.9480    -0.2531    -0.1927     0.3606
		3040     0.9479    -0.2858    -0.1409     0.3916
		3200     0.9411    -0.3213    -0.1049     0.4159
		3360     0.9320    -0.3549    -0.0740     0.4324
		3520     0.9212    -0.3863    -0.0454     0.4403
		3680     0.8998    -0.4354    -0.0293     0.4395
		3840     0.8754    -0.4823    -0.0338     0.4137
		4000     0.8472    -0.5289    -0.0495     0.3736
		4160     0.8138    -0.5780    -0.0597     0.3250
		4320     0.7968    -0.6020    -0.0525     0.2820
		4480     0.7844    -0.6196    -0.0281     0.2334
		4640     0.8303    -0.5569     0.0215     0.2015
		4800     0.9120    -0.4010     0.0860     0.1922
		4960     0.9591    -0.2411     0.1486     0.1657
		5120     0.9729     0.0143     0.2310     0.1004
		5280    -0.1096     0.9501     0.2921     0.0547
		5440    -0.7725     0.6304     0.0767     0.1785
		5600    -0.8432     0.5351     0.0518     0.3304
		5760    -0.8640     0.5027     0.0300     0.4763
		5920    -0.8838     0.4679     0.0022     0.5070
		6080    -0.9419     0.3340    -0.0356     0.4003
		6240    -0.9959    -0.0275    -0.0867     0.2928
		6400    -0.8154    -0.5654    -0.1241     0.2738
		6560    -0.5703    -0.8118    -0.1251     0.3440

#OBJECT 31
	*NodeName swat:LeftToeBase
	*ANIMATION 0 42 0
		0     1.0000    -0.0000     0.0000     0.1857
		160     1.0000    -0.0000     0.0000     0.1810
		320     1.0000     0.0000    -0.0000     0.1800
		480     1.0000     0.0000     0.0000     0.1724
		640     1.0000    -0.0000     0.0000     0.1440
		800     1.0000     0.0000    -0.0000     0.0919
		960     1.0000    -0.0000    -0.0000     0.0355
		1120     1.0000    -0.0000    -0.0001     0.0016
		1280     1.0000     0.0000     0.0001     0.0018
		1440     1.0000     0.0000     0.0000     0.0275
		1600     1.0000     0.0000     0.0000     0.0588
		1760     1.0000    -0.0000    -0.0000     0.0761
		1920     1.0000     0.0000     0.0000     0.0751
		2080     1.0000    -0.0000     0.0000     0.0675
		2240     1.0000     0.0000    -0.0000     0.0665
		2400     1.0000    -0.0000     0.0000     0.0726
		2560     1.0000     0.0000    -0.0000     0.0781
		2720     1.0000    -0.0000     0.0000     0.0789
		2880     1.0000    -0.0000     0.0000     0.0760
		3040     1.0000     0.0000    -0.0000     0.0718
		3200     1.0000    -0.0000     0.0000     0.0678
		3360     1.0000    -0.0000    -0.0000     0.0649
		3520     1.0000    -0.0000    -0.0000     0.0615
		3680     1.0000     0.0000    -0.0000     0.0563
		3840     1.0000    -0.0000     0.0000     0.0550
		4000     1.0000     0.0000     0.0000     0.0691
		4160     0.9926     0.1212     0.0080     0.1083
		4320     1.0000     0.0000    -0.0000     0.1417
		4480     1.0000     0.0000     0.0000     0.1712
		4640     0.9976    -0.0690    -0.0075     0.1925
		4800     0.9952    -0.0968    -0.0111     0.2091
		4960     0.9938    -0.1100    -0.0140     0.2405
		5120     0.9942    -0.1059    -0.0162     0.2943
		5280     0.9939    -0.1088    -0.0198     0.3575
		5440     0.9804    -0.1938    -0.0363     0.4042
		5600     0.9037    -0.4240    -0.0603     0.4275
		5760     0.7785    -0.6258    -0.0482     0.3971
		5920     0.9305    -0.3652    -0.0274     0.1798
		6080     1.0000     0.0000     0.0000     0.1461
		6240     1.0000    -0.0000     0.0000     0.1856
		6400     1.0000     0.0000    -0.0000     0.2032
		6560     1.0000    -0.0000     0.0000     0.1857

#OBJECT 32
	*NodeName swat:LeftFootToeBase_End
	*ANIMATION 0 0 0

#OBJECT 33
	*NodeName swat:RightUpLeg
	*ANIMATION 0 42 0
		0     0.9705    -0.2408     0.0104     0.4096
		160     0.9781    -0.2046     0.0373     0.3597
		320     0.9869    -0.1466     0.0680     0.3115
		480     0.9920    -0.0727     0.1031     0.2639
		640     0.9901     0.0316     0.1371     0.2191
		800     0.9667     0.1824     0.1796     0.1765
		960     0.8747     0.4062     0.2644     0.1389
		1120     0.6012     0.7030     0.3799     0.1213
		1280     0.1983     0.8898     0.4110     0.1390
		1440    -0.0813     0.9242     0.3730     0.1818
		1600    -0.2073     0.9181     0.3380     0.2312
		1760    -0.2170     0.9238     0.3156     0.2779
		1920    -0.1491     0.9433     0.2965     0.3187
		2080    -0.0360     0.9694     0.2430     0.3537
		2240     0.1178     0.9852     0.1248     0.3747
		2400     0.3108     0.9481    -0.0670     0.3842
		2560     0.5023     0.8150    -0.2890     0.4052
		2720     0.6330     0.6295    -0.4507     0.4448
		2880     0.7103     0.4661    -0.5274     0.5017
		3040     0.7476     0.3643    -0.5553     0.5315
		3200     0.7863     0.2759    -0.5528     0.5422
		3360     0.8254     0.1964    -0.5293     0.5435
		3520     0.8606     0.1330    -0.4916     0.5367
		3680     0.8926     0.0838    -0.4430     0.5237
		3840     0.9236     0.0395    -0.3814     0.5072
		4000     0.9528    -0.0086    -0.3034     0.4922
		4160     0.9713    -0.0600    -0.2303     0.4821
		4320     0.9737    -0.0963    -0.2064     0.4739
		4480     0.9708    -0.0975    -0.2194     0.4955
		4640     0.9687    -0.1156    -0.2198     0.5226
		4800     0.9683    -0.1646    -0.1877     0.5307
		4960     0.9649    -0.2262    -0.1337     0.5304
		5120     0.9564    -0.2793    -0.0853     0.5277
		5280     0.9505    -0.3067    -0.0493     0.5419
		5440     0.9444    -0.3282    -0.0203     0.5557
		5600     0.9417    -0.3363    -0.0005     0.5656
		5760     0.9370    -0.3494     0.0008     0.5623
		5920     0.9364    -0.3508    -0.0126     0.5493
		6080     0.9437    -0.3298    -0.0264     0.5290
		6240     0.9534    -0.3003    -0.0281     0.4962
		6400     0.9623    -0.2716    -0.0145     0.4551
		6560     0.9705    -0.2408     0.0104     0.4096

#OBJECT 34
	*NodeName swat:RightLeg
	*ANIMATION 0 42 0
		0    -0.9749     0.2226     0.0072     0.8997
		160    -0.9755     0.2200    -0.0007     0.8991
		320    -0.9760     0.2174    -0.0106     0.8922
		480    -0.9761     0.2166    -0.0187     0.8773
		640    -0.9759     0.2164    -0.0274     0.8576
		800    -0.9755     0.2160    -0.0413     0.8333
		960    -0.9746     0.2149    -0.0627     0.8041
		1120    -0.9728     0.2131    -0.0904     0.7730
		1280    -0.9704     0.2069    -0.1246     0.7411
		1440    -0.9668     0.1931    -0.1675     0.7053
		1600    -0.9617     0.1793    -0.2073     0.6723
		1760    -0.9604     0.1722    -0.2192     0.6617
		1920    -0.9656     0.1613    -0.2041     0.6973
		2080    -0.9717     0.1392    -0.1908     0.7803
		2240    -0.9776     0.1141    -0.1771     0.8956
		2400    -0.9846     0.1053    -0.1393     1.0399
		2560    -0.9887     0.1059    -0.1061     1.2023
		2720    -0.9904     0.1149    -0.0767     1.3513
		2880    -0.9893     0.1419    -0.0345     1.4568
		3040    -0.9860     0.1668    -0.0025     1.5146
		3200    -0.9843     0.1760     0.0085     1.5313
		3360    -0.9843     0.1765     0.0090     1.5003
		3520    -0.9838     0.1788     0.0113     1.4196
		3680    -0.9812     0.1917     0.0245     1.2980
		3840    -0.9753     0.2155     0.0486     1.1374
		4000    -0.9657     0.2463     0.0827     0.9609
		4160    -0.9514     0.2793     0.1296     0.7782
		4320    -0.9319     0.2933     0.2136     0.5827
		4480    -0.9239     0.2619     0.2791     0.5024
		4640    -0.9107     0.2576     0.3230     0.4666
		4800    -0.8931     0.3063     0.3295     0.4332
		4960    -0.8600     0.3747     0.3464     0.4081
		5120    -0.8262     0.4274     0.3669     0.3810
		5280    -0.8796     0.3998     0.2579     0.4193
		5440    -0.9254     0.3537     0.1363     0.4909
		5600    -0.9463     0.3126     0.0828     0.5845
		5760    -0.9577     0.2790     0.0705     0.6757
		5920    -0.9642     0.2567     0.0669     0.7502
		6080    -0.9682     0.2433     0.0582     0.8131
		6240    -0.9711     0.2349     0.0425     0.8580
		6400    -0.9734     0.2278     0.0239     0.8857
		6560    -0.9749     0.2226     0.0072     0.8997

#OBJECT 35
	*NodeName swat:RightFoot
	*ANIMATION 0 42 0
		0     0.9944    -0.1056     0.0029     0.2951
		160     0.9953    -0.0963    -0.0004     0.3352
		320     0.9919    -0.1266    -0.0033     0.3609
		480     0.9866    -0.1629    -0.0064     0.3779
		640     0.9813    -0.1921    -0.0089     0.3880
		800     0.9769    -0.2133    -0.0113     0.3929
		960     0.9710    -0.2384    -0.0160     0.3933
		1120     0.9637    -0.2660    -0.0219     0.3937
		1280     0.9589    -0.2829    -0.0215     0.3997
		1440     0.9560    -0.2929    -0.0152     0.4044
		1600     0.9528    -0.3020    -0.0306     0.4019
		1760     0.9425    -0.3160    -0.1089     0.3925
		1920     0.9067    -0.3415    -0.2475     0.3615
		2080     0.8543    -0.3688    -0.3662     0.3049
		2240     0.7293    -0.5087    -0.4576     0.1743
		2400    -0.6976    -0.6924    -0.1843     0.0975
		2560    -0.9802    -0.1593     0.1177     0.1947
		2720    -0.9894    -0.0428     0.1389     0.1990
		2880    -0.9725    -0.2147     0.0904     0.2026
		3040    -0.9091    -0.4103     0.0724     0.2140
		3200    -0.7757    -0.6219     0.1074     0.1923
		3360    -0.5290    -0.8406     0.1166     0.1793
		3520    -0.2410    -0.9652     0.1013     0.1967
		3680    -0.0069    -0.9960     0.0887     0.2346
		3840     0.1397    -0.9863     0.0877     0.2633
		4000     0.2794    -0.9567     0.0820     0.2899
		4160     0.4031    -0.9113     0.0841     0.3470
		4320     0.4806    -0.8701     0.1089     0.4305
		4480     0.6088    -0.7844     0.1183     0.5765
		4640     0.6828    -0.7163     0.1443     0.5882
		4800     0.7315    -0.6482     0.2115     0.4159
		4960     0.7649    -0.5548     0.3273     0.2094
		5120    -0.0961    -0.2752     0.9566     0.0473
		5280    -0.8107     0.4391     0.3872     0.0887
		5440    -0.6401     0.7317     0.2342     0.1233
		5600    -0.6984     0.6844     0.2096     0.1077
		5760    -0.0948     0.9568     0.2749     0.0589
		5920     0.8574     0.4874     0.1655     0.0771
		6080     0.9811     0.1788     0.0734     0.1363
		6240     0.9993     0.0172     0.0344     0.1941
		6400     0.9984    -0.0541     0.0130     0.2470
		6560     0.9944    -0.1056     0.0029     0.2951

#OBJECT 36
	*NodeName swat:RightToeBase
	*ANIMATION 0 42 0
		0     1.0000     0.0000    -0.0000     0.1978
		160     1.0000     0.0000     0.0000     0.1963
		320     1.0000    -0.0000    -0.0000     0.1959
		480     1.0000     0.0000     0.0000     0.1979
		640     1.0000    -0.0000    -0.0000     0.2022
		800     1.0000    -0.0000    -0.0000     0.2078
		960     1.0000     0.0000     0.0000     0.2146
		1120     1.0000    -0.0000    -0.0000     0.2219
		1280     1.0000     0.0000     0.0000     0.2270
		1440     1.0000     0.0000     0.0000     0.2248
		1600     1.0000    -0.0000    -0.0000     0.2136
		1760     1.0000     0.0000     0.0000     0.2083
		1920     1.0000     0.0000     0.0000     0.2353
		2080     1.0000    -0.0000     0.0000     0.2929
		2240     0.9699    -0.2401    -0.0397     0.3716
		2400     0.8751    -0.4802    -0.0601     0.4158
		2560     0.9813    -0.1913    -0.0226     0.2406
		2720     1.0000    -0.0000    -0.0000     0.1830
		2880     1.0000     0.0000    -0.0000     0.1912
		3040     1.0000     0.0000    -0.0000     0.2013
		3200     1.0000    -0.0000    -0.0000     0.1956
		3360     1.0000    -0.0000     0.0000     0.1854
		3520     1.0000    -0.0000    -0.0000     0.1775
		3680     1.0000    -0.0000    -0.0000     0.1715
		3840     1.0000    -0.0000     0.0000     0.1686
		4000     1.0000     0.0000     0.0000     0.1632
		4160     1.0000    -0.0000    -0.0000     0.1435
		4320     1.0000    -0.0000     0.0000     0.1082
		4480     1.0000     0.0000     0.0000     0.0772
		4640     1.0000    -0.0000    -0.0000     0.0756
		4800     1.0000    -0.0000    -0.0000     0.1047
		4960     1.0000     0.0000    -0.0000     0.1380
		5120     1.0000    -0.0000    -0.0000     0.1524
		5280     1.0000    -0.0000     0.0000     0.1523
		5440     1.0000     0.0000     0.0000     0.1541
		5600     1.0000    -0.0000     0.0000     0.1620
		5760     1.0000    -0.0000     0.0000     0.1702
		5920     1.0000     0.0000    -0.0000     0.1764
		6080     1.0000    -0.0000     0.0000     0.1826
		6240     1.0000    -0.0000    -0.0000     0.1894
		6400     1.0000     0.0000    -0.0000     0.1949
		6560     1.0000     0.0000    -0.0000     0.1978

#OBJECT 37
	*NodeName swat:RightFootToeBase_End
	*ANIMATION 0 0 0
